RecID;MStamp;MStation;IDDocument;IDThema;Commentaar
-1001927;2011-06-29;1;-1008358;-1000232;
-1001926;2011-06-29;1;-1007983;-1000001;
-1001925;2011-06-29;1;-1007983;-1000126;
-1001924;2011-06-29;1;-1007983;-1000140;
-1001923;2011-06-29;1;-1007983;-1000230;
-1001922;2011-06-29;1;-1007983;-1000232;
-1001921;2011-06-29;1;-1007236;-1000001;
-1001920;2011-06-29;1;-1007236;-1000126;
-1001919;2011-06-29;1;-1007236;-1000140;
-1001918;2011-06-29;1;-1007236;-1000230;
-1001917;2011-06-29;1;-1007236;-1000232;
-1001916;2011-06-29;1;-1006760;-1000001;
-1001915;2011-06-29;1;-1006760;-1000126;
-1001914;2011-06-29;1;-1006760;-1000140;
-1001913;2011-06-29;1;-1006760;-1000230;
-1001912;2011-06-29;1;-1006760;-1000232;
-1001911;2011-06-29;1;-1005420;-1000001;
-1001910;2011-06-29;1;-1005420;-1000126;
-1001909;2011-06-29;1;-1005420;-1000140;
-1001908;2011-06-29;1;-1005420;-1000230;
-1001907;2011-06-29;1;-1005420;-1000231;
-1001906;2011-06-29;1;-1005418;-1000001;
-1001905;2011-06-29;1;-1005418;-1000126;
-1001904;2011-06-29;1;-1005418;-1000140;
-1001903;2011-06-29;1;-1005418;-1000230;
-1001902;2011-06-29;1;-1005418;-1000231;
-1001901;2011-06-29;1;-1017767;-1000126;
-1001900;2011-06-29;1;-1017767;-1000140;
-1001899;2011-06-29;1;-1017767;-1000230;
-1001898;2011-06-29;1;-1017767;-1000231;
-1001897;2011-06-29;1;-1001852;-1000001;
-1001896;2011-06-29;1;-1001852;-1000126;
-1001895;2011-06-29;1;-1001852;-1000140;
-1001894;2011-06-29;1;-1001852;-1000229;
-1001893;2011-06-29;1;-1002060;-1000001;
-1001892;2011-06-29;1;-1002060;-1000126;
-1001891;2011-06-29;1;-1002060;-1000140;
-1001890;2011-06-29;1;-1002060;-1000229;
-1001889;2011-06-29;1;-1017752;-1000001;
-1001888;2011-06-29;1;-1017752;-1000126;
-1001887;2011-06-29;1;-1017752;-1000140;
-1001886;2011-06-29;1;-1017752;-1000229;
-1001885;2011-06-29;1;-1012949;-1000001;
-1001884;2011-06-29;1;-1012949;-1000126;
-1001883;2011-06-29;1;-1012949;-1000140;
-1001882;2011-06-29;1;-1012949;-1000229;
-1001881;2011-06-29;1;-1010462;-1000001;
-1001880;2011-06-29;1;-1010462;-1000126;
-1001879;2011-06-29;1;-1010462;-1000140;
-1001878;2011-06-29;1;-1010462;-1000217;
-1001877;2011-06-29;1;-1010462;-1000228;
-1001876;2011-06-29;1;-1006156;-1000001;
-1001875;2011-06-29;1;-1006156;-1000126;
-1001874;2011-06-29;1;-1006156;-1000140;
-1001873;2011-06-29;1;-1006156;-1000217;
-1001872;2011-06-29;1;-1006156;-1000227;
-1001871;2011-06-29;1;-1005468;-1000001;
-1001870;2011-06-29;1;-1005468;-1000126;
-1001869;2011-06-29;1;-1005468;-1000140;
-1001868;2011-06-29;1;-1005468;-1000217;
-1001867;2011-06-29;1;-1005468;-1000227;
-1001866;2011-06-29;1;-1020192;-1000001;
-1001865;2011-06-29;1;-1020192;-1000126;
-1001864;2011-06-29;1;-1020192;-1000140;
-1001863;2011-06-29;1;-1020192;-1000217;
-1001862;2011-06-29;1;-1020192;-1000226;
-1001861;2011-06-29;1;-1016921;-1000001;
-1001860;2011-06-29;1;-1016921;-1000126;
-1001859;2011-06-29;1;-1016921;-1000140;
-1001858;2011-06-29;1;-1016921;-1000217;
-1001857;2011-06-29;1;-1016921;-1000226;
-1001856;2011-06-29;1;-1015749;-1000140;
-1001855;2011-06-29;1;-1015749;-1000217;
-1001854;2011-06-29;1;-1015749;-1000226;
-1001853;2011-06-29;1;-1019926;-1000001;
-1001852;2011-06-29;1;-1019926;-1000126;
-1001851;2011-06-29;1;-1019926;-1000140;
-1001850;2011-06-29;1;-1019926;-1000217;
-1001849;2011-06-29;1;-1019926;-1000225;
-1001848;2011-06-29;1;-1018216;-1000001;
-1001847;2011-06-29;1;-1018216;-1000126;
-1001846;2011-06-29;1;-1018216;-1000140;
-1001845;2011-06-29;1;-1018216;-1000217;
-1001844;2011-06-29;1;-1018216;-1000225;
-1001843;2011-06-29;1;-1003896;-1000001;
-1001842;2011-06-29;1;-1003896;-1000126;
-1001841;2011-06-29;1;-1003896;-1000140;
-1001840;2011-06-29;1;-1003896;-1000217;
-1001839;2011-06-29;1;-1003896;-1000224;
-1001838;2011-06-29;1;-1017559;-1000001;
-1001837;2011-06-29;1;-1017559;-1000126;
-1001836;2011-06-29;1;-1017559;-1000140;
-1001835;2011-06-29;1;-1017559;-1000217;
-1001834;2011-06-29;1;-1017559;-1000223;
-1001833;2011-06-29;1;-1017556;-1000001;
-1001832;2011-06-29;1;-1017556;-1000126;
-1001831;2011-06-29;1;-1017556;-1000140;
-1001830;2011-06-29;1;-1017556;-1000217;
-1001829;2011-06-29;1;-1017556;-1000223;
-1001828;2011-06-29;1;-1017557;-1000001;
-1001827;2011-06-29;1;-1017557;-1000126;
-1001826;2011-06-29;1;-1017557;-1000140;
-1001825;2011-06-29;1;-1017557;-1000217;
-1001824;2011-06-29;1;-1017557;-1000223;
-1001823;2011-06-29;1;-1017555;-1000001;
-1001822;2011-06-29;1;-1017555;-1000126;
-1001821;2011-06-29;1;-1017555;-1000140;
-1001820;2011-06-29;1;-1017555;-1000217;
-1001819;2011-06-29;1;-1017555;-1000223;
-1001818;2011-06-29;1;-1017342;-1000001;
-1001817;2011-06-29;1;-1017342;-1000126;
-1001816;2011-06-29;1;-1017342;-1000140;
-1001815;2011-06-29;1;-1017342;-1000217;
-1001814;2011-06-29;1;-1017342;-1000223;
-1001813;2011-06-29;1;-1016237;-1000001;
-1001812;2011-06-29;1;-1016237;-1000126;
-1001811;2011-06-29;1;-1016237;-1000140;
-1001810;2011-06-29;1;-1016237;-1000217;
-1001809;2011-06-29;1;-1016237;-1000223;
-1001808;2011-06-29;1;-1016244;-1000001;
-1001807;2011-06-29;1;-1016244;-1000126;
-1001806;2011-06-29;1;-1016244;-1000140;
-1001805;2011-06-29;1;-1016244;-1000217;
-1001804;2011-06-29;1;-1016244;-1000223;
-1001803;2011-06-29;1;-1016229;-1000001;
-1001802;2011-06-29;1;-1016229;-1000126;
-1001801;2011-06-29;1;-1016229;-1000140;
-1001800;2011-06-29;1;-1016229;-1000217;
-1001799;2011-06-29;1;-1016229;-1000223;
-1001798;2011-06-29;1;-1015399;-1000001;
-1001797;2011-06-29;1;-1015399;-1000126;
-1001796;2011-06-29;1;-1015399;-1000140;
-1001795;2011-06-29;1;-1015399;-1000217;
-1001794;2011-06-29;1;-1015399;-1000223;
-1001793;2011-06-29;1;-1015712;-1000001;
-1001792;2011-06-29;1;-1015712;-1000126;
-1001791;2011-06-29;1;-1015712;-1000140;
-1001790;2011-06-29;1;-1015712;-1000217;
-1001789;2011-06-29;1;-1015712;-1000223;
-1001788;2011-06-29;1;-1013817;-1000001;
-1001787;2011-06-29;1;-1013817;-1000126;
-1001786;2011-06-29;1;-1013817;-1000140;
-1001785;2011-06-29;1;-1013817;-1000217;
-1001784;2011-06-29;1;-1013817;-1000223;
-1001783;2011-06-29;1;-1007924;-1000001;
-1001782;2011-06-29;1;-1007924;-1000126;
-1001781;2011-06-29;1;-1007924;-1000140;
-1001780;2011-06-29;1;-1007924;-1000217;
-1001779;2011-06-29;1;-1007924;-1000223;
-1001778;2011-06-29;1;-1007871;-1000001;
-1001777;2011-06-29;1;-1007871;-1000126;
-1001776;2011-06-29;1;-1007871;-1000140;
-1001775;2011-06-29;1;-1007871;-1000217;
-1001774;2011-06-29;1;-1007871;-1000223;
-1001773;2011-06-29;1;-1019758;-1000001;
-1001772;2011-06-29;1;-1019758;-1000126;
-1001771;2011-06-29;1;-1019758;-1000140;
-1001770;2011-06-29;1;-1019758;-1000217;
-1001769;2011-06-29;1;-1019758;-1000223;
-1001768;2011-06-29;1;-1019757;-1000001;
-1001767;2011-06-29;1;-1019757;-1000126;
-1001766;2011-06-29;1;-1019757;-1000140;
-1001765;2011-06-29;1;-1019757;-1000217;
-1001764;2011-06-29;1;-1019757;-1000223;
-1001763;2011-06-29;1;-1013487;-1000001;
-1001762;2011-06-29;1;-1013487;-1000126;
-1001761;2011-06-29;1;-1013487;-1000140;
-1001760;2011-06-29;1;-1013487;-1000217;
-1001759;2011-06-29;1;-1013487;-1000222;
-1001758;2011-06-29;1;-1018141;-1000001;
-1001757;2011-06-29;1;-1018141;-1000126;
-1001756;2011-06-29;1;-1018141;-1000140;
-1001755;2011-06-29;1;-1018141;-1000217;
-1001754;2011-06-29;1;-1018141;-1000221;
-1001753;2011-06-29;1;-1020176;-1000221;
-1001752;2011-06-29;1;-1018357;-1000001;
-1001751;2011-06-29;1;-1018357;-1000126;
-1001750;2011-06-29;1;-1018357;-1000140;
-1001749;2011-06-29;1;-1018357;-1000217;
-1001748;2011-06-29;1;-1018357;-1000221;
-1001747;2011-06-29;1;-1012025;-1000221;
-1001746;2011-06-29;1;-1020251;-1000001;
-1001745;2011-06-29;1;-1020251;-1000126;
-1001744;2011-06-29;1;-1020251;-1000140;
-1001743;2011-06-29;1;-1020251;-1000217;
-1001742;2011-06-29;1;-1020251;-1000220;
-1001741;2011-06-29;1;-1020275;-1000001;
-1001740;2011-06-29;1;-1020275;-1000126;
-1001739;2011-06-29;1;-1020275;-1000140;
-1001738;2011-06-29;1;-1020275;-1000217;
-1001737;2011-06-29;1;-1020275;-1000220;
-1001736;2011-06-29;1;-1018954;-1000001;
-1001735;2011-06-29;1;-1018954;-1000126;
-1001734;2011-06-29;1;-1018954;-1000140;
-1001733;2011-06-29;1;-1018954;-1000217;
-1001732;2011-06-29;1;-1018954;-1000220;
-1001731;2011-06-29;1;-1018283;-1000001;
-1001730;2011-06-29;1;-1018283;-1000126;
-1001729;2011-06-29;1;-1018283;-1000140;
-1001728;2011-06-29;1;-1018283;-1000217;
-1001727;2011-06-29;1;-1018283;-1000220;
-1001726;2011-06-29;1;-1017364;-1000220;
-1001725;2011-06-29;1;-1012025;-1000220;
-1001724;2011-06-29;1;-1011834;-1000001;
-1001723;2011-06-29;1;-1011834;-1000126;
-1001722;2011-06-29;1;-1011834;-1000140;
-1001721;2011-06-29;1;-1011834;-1000217;
-1001720;2011-06-29;1;-1011834;-1000220;
-1001719;2011-06-29;1;-1007763;-1000001;
-1001718;2011-06-29;1;-1007763;-1000126;
-1001717;2011-06-29;1;-1007763;-1000140;
-1001716;2011-06-29;1;-1007763;-1000217;
-1001715;2011-06-29;1;-1007763;-1000219;
-1001714;2011-06-29;1;-1013200;-1000001;
-1001713;2011-06-29;1;-1013200;-1000126;
-1001712;2011-06-29;1;-1013200;-1000140;
-1001711;2011-06-29;1;-1013200;-1000217;
-1001710;2011-06-29;1;-1013200;-1000219;
-1001709;2011-06-29;1;-1013289;-1000001;
-1001708;2011-06-29;1;-1013289;-1000126;
-1001707;2011-06-29;1;-1013289;-1000140;
-1001706;2011-06-29;1;-1013289;-1000217;
-1001705;2011-06-29;1;-1013289;-1000219;
-1001704;2011-06-29;1;-1018495;-1000219;
-1001703;2011-06-29;1;-1015968;-1000001;
-1001702;2011-06-29;1;-1015968;-1000126;
-1001701;2011-06-29;1;-1015968;-1000140;
-1001700;2011-06-29;1;-1015968;-1000217;
-1001699;2011-06-29;1;-1015968;-1000218;
-1001698;2011-06-29;1;-1017703;-1000001;
-1001697;2011-06-29;1;-1017703;-1000126;
-1001696;2011-06-29;1;-1017703;-1000140;
-1001695;2011-06-29;1;-1017703;-1000217;
-1001694;2011-06-29;1;-1018869;-1000001;
-1001693;2011-06-29;1;-1018869;-1000126;
-1001692;2011-06-29;1;-1018869;-1000140;
-1001691;2011-06-29;1;-1018869;-1000217;
-1001690;2011-06-29;1;-1017595;-1000001;
-1001689;2011-06-29;1;-1017595;-1000126;
-1001688;2011-06-29;1;-1017595;-1000140;
-1001687;2011-06-29;1;-1017595;-1000217;
-1001686;2011-06-29;1;-1017364;-1000001;
-1001685;2011-06-29;1;-1017364;-1000126;
-1001684;2011-06-29;1;-1017364;-1000140;
-1001683;2011-06-29;1;-1017364;-1000217;
-1001682;2011-06-29;1;-1020176;-1000001;
-1001681;2011-06-29;1;-1020176;-1000126;
-1001680;2011-06-29;1;-1020176;-1000140;
-1001679;2011-06-29;1;-1020176;-1000217;
-1001678;2011-06-29;1;-1012025;-1000001;
-1001677;2011-06-29;1;-1012025;-1000126;
-1001676;2011-06-29;1;-1012025;-1000140;
-1001675;2011-06-29;1;-1012025;-1000217;
-1001674;2011-06-29;1;-1018495;-1000001;
-1001673;2011-06-29;1;-1018495;-1000126;
-1001672;2011-06-29;1;-1018495;-1000140;
-1001671;2011-06-29;1;-1018495;-1000217;
-1001670;2011-06-29;1;-1006651;-1000001;
-1001669;2011-06-29;1;-1006651;-1000126;
-1001668;2011-06-29;1;-1006651;-1000139;
-1001667;2011-06-29;1;-1006651;-1000216;
-1001666;2011-06-29;1;-1005527;-1000001;
-1001665;2011-06-29;1;-1005527;-1000126;
-1001664;2011-06-29;1;-1005527;-1000139;
-1001663;2011-06-29;1;-1005527;-1000216;
-1001662;2011-06-29;1;-1005424;-1000001;
-1001661;2011-06-29;1;-1005424;-1000126;
-1001660;2011-06-29;1;-1005424;-1000139;
-1001659;2011-06-29;1;-1005424;-1000216;
-1001658;2011-06-29;1;-1004810;-1000001;
-1001657;2011-06-29;1;-1004810;-1000126;
-1001656;2011-06-29;1;-1004810;-1000139;
-1001655;2011-06-29;1;-1004810;-1000216;
-1001654;2011-06-29;1;-1013032;-1000001;
-1001653;2011-06-29;1;-1013032;-1000126;
-1001652;2011-06-29;1;-1013032;-1000139;
-1001651;2011-06-29;1;-1013032;-1000215;
-1001650;2011-06-29;1;-1018517;-1000001;
-1001649;2011-06-29;1;-1018517;-1000126;
-1001648;2011-06-29;1;-1018517;-1000139;
-1001647;2011-06-29;1;-1018517;-1000215;
-1001646;2011-06-29;1;-1018031;-1000001;
-1001645;2011-06-29;1;-1018031;-1000126;
-1001644;2011-06-29;1;-1018031;-1000139;
-1001643;2011-06-29;1;-1018031;-1000215;
-1001642;2011-06-29;1;-1018136;-1000001;
-1001641;2011-06-29;1;-1018136;-1000126;
-1001640;2011-06-29;1;-1018136;-1000139;
-1001639;2011-06-29;1;-1018136;-1000215;
-1001638;2011-06-29;1;-1011106;-1000001;
-1001637;2011-06-29;1;-1011106;-1000126;
-1001636;2011-06-29;1;-1011106;-1000139;
-1001635;2011-06-29;1;-1011106;-1000215;
-1001634;2011-06-29;1;-1006404;-1000001;
-1001633;2011-06-29;1;-1006404;-1000126;
-1001632;2011-06-29;1;-1006404;-1000139;
-1001631;2011-06-29;1;-1006404;-1000214;
-1001630;2011-06-29;1;-1006740;-1000001;
-1001629;2011-06-29;1;-1006740;-1000126;
-1001628;2011-06-29;1;-1006740;-1000139;
-1001627;2011-06-29;1;-1006740;-1000214;
-1001626;2011-06-29;1;-1009221;-1000126;
-1001625;2011-06-29;1;-1009221;-1000138;
-1001624;2011-06-29;1;-1009221;-1000213;
-1001623;2011-06-29;1;-1008956;-1000126;
-1001622;2011-06-29;1;-1008956;-1000138;
-1001621;2011-06-29;1;-1008956;-1000213;
-1001620;2011-06-29;1;-1008954;-1000126;
-1001619;2011-06-29;1;-1008954;-1000138;
-1001618;2011-06-29;1;-1008954;-1000213;
-1001617;2011-06-29;1;-1008504;-1000001;
-1001616;2011-06-29;1;-1008504;-1000126;
-1001615;2011-06-29;1;-1008504;-1000138;
-1001614;2011-06-29;1;-1008504;-1000212;
-1001613;2011-06-29;1;-1008404;-1000001;
-1001612;2011-06-29;1;-1008404;-1000126;
-1001611;2011-06-29;1;-1008404;-1000138;
-1001610;2011-06-29;1;-1008404;-1000212;
-1001609;2011-06-29;1;-1004166;-1000001;
-1001608;2011-06-29;1;-1004166;-1000126;
-1001607;2011-06-29;1;-1004166;-1000138;
-1001606;2011-06-29;1;-1004166;-1000212;
-1001605;2011-06-29;1;-1004010;-1000001;
-1001604;2011-06-29;1;-1004010;-1000126;
-1001603;2011-06-29;1;-1004010;-1000138;
-1001602;2011-06-29;1;-1004010;-1000212;
-1001601;2011-06-29;1;-1000358;-1000001;
-1001600;2011-06-29;1;-1000358;-1000126;
-1001599;2011-06-29;1;-1000358;-1000138;
-1001598;2011-06-29;1;-1000358;-1000212;
-1001597;2011-06-29;1;-1015700;-1000126;
-1001596;2011-06-29;1;-1015700;-1000138;
-1001595;2011-06-29;1;-1015700;-1000212;
-1001594;2011-06-29;1;-1006868;-1000126;
-1001593;2011-06-29;1;-1006868;-1000138;
-1001592;2011-06-29;1;-1006868;-1000212;
-1001591;2011-06-29;1;-1017314;-1000211;
-1001590;2011-06-29;1;-1018663;-1000001;
-1001589;2011-06-29;1;-1018663;-1000126;
-1001588;2011-06-29;1;-1018663;-1000138;
-1001587;2011-06-29;1;-1018663;-1000210;
-1001586;2011-06-29;1;-1018664;-1000001;
-1001585;2011-06-29;1;-1018664;-1000126;
-1001584;2011-06-29;1;-1018664;-1000138;
-1001583;2011-06-29;1;-1018664;-1000210;
-1001582;2011-06-29;1;-1018609;-1000210;
-1001581;2011-06-29;1;-1004447;-1000001;
-1001580;2011-06-29;1;-1004447;-1000126;
-1001579;2011-06-29;1;-1004447;-1000138;
-1001578;2011-06-29;1;-1004447;-1000209;
-1001577;2011-06-29;1;-1012775;-1000001;
-1001576;2011-06-29;1;-1012775;-1000126;
-1001575;2011-06-29;1;-1012775;-1000138;
-1001574;2011-06-29;1;-1012775;-1000209;
-1001573;2011-06-29;1;-1018609;-1000209;
-1001572;2011-06-29;1;-1010255;-1000001;
-1001571;2011-06-29;1;-1010255;-1000126;
-1001570;2011-06-29;1;-1010255;-1000138;
-1001569;2011-06-29;1;-1010255;-1000207;
-1001568;2011-06-29;1;-1010255;-1000208;
-1001567;2011-06-29;1;-1014514;-1000126;
-1001566;2011-06-29;1;-1014514;-1000138;
-1001565;2011-06-29;1;-1014514;-1000207;
-1001564;2011-06-29;1;-1007708;-1000001;
-1001563;2011-06-29;1;-1007708;-1000126;
-1001562;2011-06-29;1;-1007708;-1000138;
-1001561;2011-06-29;1;-1007708;-1000206;
-1001560;2011-06-29;1;-1010871;-1000001;
-1001559;2011-06-29;1;-1010871;-1000126;
-1001558;2011-06-29;1;-1010871;-1000138;
-1001557;2011-06-29;1;-1010871;-1000206;
-1001556;2011-06-29;1;-1010603;-1000001;
-1001555;2011-06-29;1;-1010603;-1000126;
-1001554;2011-06-29;1;-1010603;-1000138;
-1001553;2011-06-29;1;-1010603;-1000206;
-1001552;2011-06-29;1;-1019367;-1000001;
-1001551;2011-06-29;1;-1019367;-1000126;
-1001550;2011-06-29;1;-1019367;-1000138;
-1001549;2011-06-29;1;-1019367;-1000206;
-1001548;2011-06-29;1;-1018910;-1000001;
-1001547;2011-06-29;1;-1018910;-1000126;
-1001546;2011-06-29;1;-1018910;-1000138;
-1001545;2011-06-29;1;-1018910;-1000206;
-1001544;2011-06-29;1;-1019350;-1000001;
-1001543;2011-06-29;1;-1019350;-1000126;
-1001542;2011-06-29;1;-1019350;-1000138;
-1001541;2011-06-29;1;-1019350;-1000206;
-1001540;2011-06-29;1;-1017764;-1000001;
-1001539;2011-06-29;1;-1017764;-1000126;
-1001538;2011-06-29;1;-1017764;-1000138;
-1001537;2011-06-29;1;-1017764;-1000206;
-1001536;2011-06-29;1;-1019349;-1000001;
-1001535;2011-06-29;1;-1019349;-1000126;
-1001534;2011-06-29;1;-1019349;-1000138;
-1001533;2011-06-29;1;-1019349;-1000206;
-1001532;2011-06-29;1;-1017769;-1000001;
-1001531;2011-06-29;1;-1017769;-1000126;
-1001530;2011-06-29;1;-1017769;-1000138;
-1001529;2011-06-29;1;-1017769;-1000206;
-1001528;2011-06-29;1;-1019818;-1000001;
-1001527;2011-06-29;1;-1019818;-1000126;
-1001526;2011-06-29;1;-1019818;-1000138;
-1001525;2011-06-29;1;-1019818;-1000206;
-1001524;2011-06-29;1;-1019305;-1000001;
-1001523;2011-06-29;1;-1019305;-1000126;
-1001522;2011-06-29;1;-1019305;-1000138;
-1001521;2011-06-29;1;-1019305;-1000206;
-1001520;2011-06-29;1;-1018229;-1000001;
-1001519;2011-06-29;1;-1018229;-1000126;
-1001518;2011-06-29;1;-1018229;-1000138;
-1001517;2011-06-29;1;-1018229;-1000206;
-1001516;2011-06-29;1;-1019817;-1000001;
-1001515;2011-06-29;1;-1019817;-1000126;
-1001514;2011-06-29;1;-1019817;-1000138;
-1001513;2011-06-29;1;-1019817;-1000206;
-1001512;2011-06-29;1;-1018909;-1000001;
-1001511;2011-06-29;1;-1018909;-1000126;
-1001510;2011-06-29;1;-1018909;-1000138;
-1001509;2011-06-29;1;-1018909;-1000206;
-1001508;2011-06-29;1;-1018742;-1000001;
-1001507;2011-06-29;1;-1018742;-1000126;
-1001506;2011-06-29;1;-1018742;-1000138;
-1001505;2011-06-29;1;-1018742;-1000206;
-1001504;2011-06-29;1;-1018743;-1000001;
-1001503;2011-06-29;1;-1018743;-1000126;
-1001502;2011-06-29;1;-1018743;-1000138;
-1001501;2011-06-29;1;-1018743;-1000206;
-1001500;2011-06-29;1;-1009187;-1000001;
-1001499;2011-06-29;1;-1009187;-1000126;
-1001498;2011-06-29;1;-1009187;-1000138;
-1001497;2011-06-29;1;-1009187;-1000206;
-1001496;2011-06-29;1;-1008379;-1000001;
-1001495;2011-06-29;1;-1008379;-1000126;
-1001494;2011-06-29;1;-1008379;-1000138;
-1001493;2011-06-29;1;-1008379;-1000206;
-1001492;2011-06-29;1;-1007886;-1000001;
-1001491;2011-06-29;1;-1007886;-1000126;
-1001490;2011-06-29;1;-1007886;-1000138;
-1001489;2011-06-29;1;-1007886;-1000206;
-1001488;2011-06-29;1;-1007091;-1000001;
-1001487;2011-06-29;1;-1007091;-1000126;
-1001486;2011-06-29;1;-1007091;-1000138;
-1001485;2011-06-29;1;-1007091;-1000206;
-1001484;2011-06-29;1;-1007093;-1000001;
-1001483;2011-06-29;1;-1007093;-1000126;
-1001482;2011-06-29;1;-1007093;-1000138;
-1001481;2011-06-29;1;-1007093;-1000206;
-1001480;2011-06-29;1;-1006932;-1000001;
-1001479;2011-06-29;1;-1006932;-1000126;
-1001478;2011-06-29;1;-1006932;-1000138;
-1001477;2011-06-29;1;-1006932;-1000206;
-1001476;2011-06-29;1;-1018609;-1000206;
-1001475;2011-06-29;1;-1017896;-1000206;
-1001474;2011-06-29;1;-1007470;-1000001;
-1001473;2011-06-29;1;-1007470;-1000126;
-1001472;2011-06-29;1;-1007470;-1000138;
-1001471;2011-06-29;1;-1007470;-1000204;
-1001470;2011-06-29;1;-1007470;-1000205;
-1001469;2011-06-29;1;-1018724;-1000204;
-1001468;2011-06-29;1;-1002812;-1000126;
-1001467;2011-06-29;1;-1002812;-1000138;
-1001466;2011-06-29;1;-1002812;-1000204;
-1001465;2011-06-29;1;-1002806;-1000001;
-1001464;2011-06-29;1;-1002806;-1000126;
-1001463;2011-06-29;1;-1002806;-1000138;
-1001462;2011-06-29;1;-1002806;-1000204;
-1001461;2011-06-29;1;-1018234;-1000204;
-1001460;2011-06-29;1;-1018609;-1000204;
-1001459;2011-06-29;1;-1018690;-1000001;
-1001458;2011-06-29;1;-1018690;-1000126;
-1001457;2011-06-29;1;-1018690;-1000138;
-1001456;2011-06-29;1;-1018690;-1000204;
-1001455;2011-06-29;1;-1019936;-1000204;
-1001454;2011-06-29;1;-1017896;-1000204;
-1001453;2011-06-29;1;-1007549;-1000001;
-1001452;2011-06-29;1;-1007549;-1000126;
-1001451;2011-06-29;1;-1007549;-1000138;
-1001450;2011-06-29;1;-1007549;-1000203;
-1001449;2011-06-29;1;-1006698;-1000001;
-1001448;2011-06-29;1;-1006698;-1000126;
-1001447;2011-06-29;1;-1006698;-1000138;
-1001446;2011-06-29;1;-1006698;-1000203;
-1001445;2011-06-29;1;-1014634;-1000001;
-1001444;2011-06-29;1;-1014634;-1000126;
-1001443;2011-06-29;1;-1014634;-1000138;
-1001442;2011-06-29;1;-1014634;-1000203;
-1001441;2011-06-29;1;-1006668;-1000001;
-1001440;2011-06-29;1;-1006668;-1000126;
-1001439;2011-06-29;1;-1006668;-1000138;
-1001438;2011-06-29;1;-1006668;-1000203;
-1001437;2011-06-29;1;-1006667;-1000001;
-1001436;2011-06-29;1;-1006667;-1000126;
-1001435;2011-06-29;1;-1006667;-1000138;
-1001434;2011-06-29;1;-1006667;-1000203;
-1001433;2011-06-29;1;-1018764;-1000001;
-1001432;2011-06-29;1;-1018764;-1000126;
-1001431;2011-06-29;1;-1018764;-1000138;
-1001430;2011-06-29;1;-1018764;-1000203;
-1001429;2011-06-29;1;-1018765;-1000001;
-1001428;2011-06-29;1;-1018765;-1000126;
-1001427;2011-06-29;1;-1018765;-1000138;
-1001426;2011-06-29;1;-1018765;-1000203;
-1001425;2011-06-29;1;-1014276;-1000001;
-1001424;2011-06-29;1;-1014276;-1000126;
-1001423;2011-06-29;1;-1014276;-1000138;
-1001422;2011-06-29;1;-1014276;-1000203;
-1001421;2011-06-29;1;-1013662;-1000001;
-1001420;2011-06-29;1;-1013662;-1000126;
-1001419;2011-06-29;1;-1013662;-1000138;
-1001418;2011-06-29;1;-1013662;-1000203;
-1001417;2011-06-29;1;-1010781;-1000001;
-1001416;2011-06-29;1;-1010781;-1000126;
-1001415;2011-06-29;1;-1010781;-1000138;
-1001414;2011-06-29;1;-1010781;-1000203;
-1001413;2011-06-29;1;-1007829;-1000001;
-1001412;2011-06-29;1;-1007829;-1000126;
-1001411;2011-06-29;1;-1007829;-1000138;
-1001410;2011-06-29;1;-1007829;-1000203;
-1001409;2011-06-29;1;-1006538;-1000001;
-1001408;2011-06-29;1;-1006538;-1000126;
-1001407;2011-06-29;1;-1006538;-1000138;
-1001406;2011-06-29;1;-1006538;-1000203;
-1001405;2011-06-29;1;-1018677;-1000001;
-1001404;2011-06-29;1;-1018677;-1000126;
-1001403;2011-06-29;1;-1018677;-1000138;
-1001402;2011-06-29;1;-1018677;-1000203;
-1001401;2011-06-29;1;-1006952;-1000001;
-1001400;2011-06-29;1;-1006952;-1000126;
-1001399;2011-06-29;1;-1006952;-1000138;
-1001398;2011-06-29;1;-1006952;-1000203;
-1001397;2011-06-29;1;-1018991;-1000203;
-1001396;2011-06-29;1;-1018724;-1000203;
-1001395;2011-06-29;1;-1016893;-1000001;
-1001394;2011-06-29;1;-1016893;-1000126;
-1001393;2011-06-29;1;-1016893;-1000138;
-1001392;2011-06-29;1;-1016893;-1000203;
-1001391;2011-06-29;1;-1018662;-1000001;
-1001390;2011-06-29;1;-1018662;-1000126;
-1001389;2011-06-29;1;-1018662;-1000138;
-1001388;2011-06-29;1;-1018662;-1000203;
-1001387;2011-06-29;1;-1018716;-1000001;
