RecID;MStamp;MStation;IDDocumentActief;IDDocumentPassief;RelatieType
1013513;2007-02-01;1;1015419;1009730;2
1013514;2007-02-01;1;1015420;1009730;2
1013515;2007-02-01;1;1015421;1009730;2
1013516;2007-02-01;1;1015422;1009730;2
1013517;2007-02-01;1;1015423;1009730;2
1013519;2007-02-01;1;1015425;1009730;2
1013520;2007-02-01;1;1011400;1009730;2
1013521;2007-02-01;1;1015426;1009730;2
1013524;2007-02-01;1;1015428;1009730;2
1013525;2007-02-01;1;1015429;1009730;2
1013526;2007-02-02;1;1015431;1000188;2
1013527;2007-02-02;1;1015431;1000761;2
1013528;2007-02-02;1;1015431;1006347;2
1013529;2007-02-02;1;1015433;1001355;2
1013530;2007-02-02;1;1015434;1009730;2
1013531;2007-02-02;1;1015435;1009730;2
1013532;2007-02-02;1;1015436;1009730;2
1013533;2007-02-02;1;1015437;1009730;2
1013534;2007-02-02;1;1015438;1009730;2
1013535;2007-02-02;1;1015439;1009730;2
1013536;2007-02-02;1;1015440;1009730;2
1013537;2007-02-02;1;1015441;1009730;2
1013538;2007-02-02;1;1015442;1009730;2
1013539;2007-02-02;1;1015443;1009730;2
1013540;2007-02-02;1;1015444;1009730;2
1013541;2007-02-02;1;1015445;1009730;2
1013542;2007-02-02;1;1015446;1009730;2
1013543;2007-02-02;1;1011397;1009730;2
1013544;2007-02-02;1;1015448;1009730;2
1013545;2007-02-02;1;1015449;1009730;2
1013546;2007-02-02;1;1011395;1009730;2
1013547;2007-02-02;1;1015450;1009730;2
1013548;2007-02-02;1;1015451;1009730;2
1013549;2007-02-02;1;1015452;1009730;2
1013550;2007-02-02;1;1015453;1009730;2
1013551;2007-02-02;1;1015454;1009730;2
1013552;2007-02-02;1;1008529;1009730;2
1013553;2007-02-02;1;1015455;1009730;2
1013554;2007-02-02;1;1015456;1009730;2
1013555;2007-02-02;1;1015457;1009730;2
1013556;2007-02-02;1;1015458;1009730;2
1013558;2007-02-02;1;1006986;1009730;2
1013559;2007-02-02;1;1015460;1009730;2
1013560;2007-02-02;1;1010532;1009730;2
1013561;2007-02-02;1;1015461;1009730;2
1013562;2007-02-02;1;1015462;1009730;2
1013563;2007-02-02;1;1015463;1009730;2
1013564;2007-02-05;1;1010531;1009730;2
1013565;2007-02-05;1;1015467;1009730;2
1013566;2007-02-05;1;1015468;1009730;2
1013567;2007-02-05;1;1015469;1009730;2
1013568;2007-02-05;1;1015470;1009730;2
1013569;2007-02-05;1;1015471;1009730;2
1013570;2007-02-05;1;1015473;1009730;2
1013571;2007-02-05;1;1015474;1009730;2
1013572;2007-02-05;1;1015475;1009730;2
1013573;2007-02-05;1;1015476;1009730;2
1013574;2007-02-05;1;1015478;1009730;2
1013575;2007-02-05;1;1015479;1009730;2
1013576;2007-02-05;1;1015480;1009730;2
1013577;2007-02-05;1;1006980;1009730;2
1013578;2007-02-05;1;1015482;1009730;2
1013579;2007-02-05;1;1015483;1009730;2
1013580;2007-02-05;1;1015464;1015274;1
1013581;2007-02-05;1;1015484;1008351;2
1013582;2007-02-06;1;1015486;1000392;2
1013583;2007-02-06;1;1015485;1013334;2
1013584;2007-02-06;1;1015486;1000465;2
1013585;2007-02-06;1;1015486;1004648;2
1013586;2007-02-06;1;1015486;1005384;2
1013587;2007-02-06;1;1015486;1006293;2
1013588;2007-02-06;1;1015486;1006836;2
1013589;2007-02-06;1;1015486;1007532;2
1013590;2007-02-06;1;1015486;1011514;2
1013591;2007-02-06;1;1015486;1013468;2
1013592;2007-02-07;1;1015487;1014322;0
1013593;2007-02-08;1;1001194;1015491;0
1013595;2007-02-08;1;1015489;1007610;2
1013596;2007-02-08;1;1015493;1000439;1
1013597;2007-02-08;1;1015494;1004730;2
1013598;2007-02-08;1;1015496;1000118;2
1013599;2007-02-08;1;1015494;1005514;2
1013600;2007-02-08;1;1015494;1006650;2
1013601;2007-02-08;1;1015494;1008357;2
1013602;2007-02-08;1;1015494;1008985;2
1013603;2007-02-08;1;1015494;1009293;2
1013604;2007-02-08;1;1015494;1010825;2
1013605;2007-02-08;1;1015495;1015361;1
1013606;2007-02-08;1;1015234;1006783;2
1013608;2007-02-09;1;1015499;1003117;2
1013609;2007-02-09;1;1015499;1009135;2
1013610;2007-02-09;1;1015499;1015513;2
1013611;2007-02-09;1;1015499;1006669;2
1013612;2007-02-09;1;1015499;1005915;2
1013613;2007-02-09;1;1015499;1005498;2
1013614;2007-02-09;1;1015499;1006592;2
1013615;2007-02-09;1;1015499;1000699;2
1013616;2007-02-09;1;1015512;1003910;0
1013618;2007-02-09;1;1015499;1001602;2
1013619;2007-02-09;1;1015499;1011715;2
1013620;2007-02-09;1;1015509;1014159;2
1013621;2007-02-12;1;1015499;1010686;2
1013622;2007-02-12;1;1015499;1004611;2
1013623;2007-02-12;1;1015499;1006593;2
1013624;2007-02-12;1;1015499;1013030;2
1013625;2007-02-12;1;1015499;1000182;2
1013626;2007-02-12;1;1015499;1004635;2
1013627;2007-02-12;1;1015507;1014976;1
1013628;2007-02-12;1;1015505;1014976;1
1013629;2007-02-12;1;1015498;1014976;1
1013630;2007-02-12;1;1015501;1014976;1
1013631;2007-02-12;1;1015502;1014976;1
1013632;2007-02-12;1;1015503;1014976;1
1013633;2007-02-12;1;1015504;1014976;1
1013634;2007-02-12;1;1015497;1014976;1
1013635;2007-02-12;1;1015516;1009141;1
1013638;2007-02-12;1;1015515;1003745;2
1013654;2007-02-12;1;1009430;1015284;3
1013655;2007-02-12;1;1015284;1007652;0
1013656;2007-02-12;1;1015517;1013380;1
1013657;2007-02-12;1;1015517;1015138;1
1013658;2007-02-12;1;1015517;1015322;1
1013660;2007-02-12;1;1015295;1015281;2
1013661;2007-02-12;1;1015296;1004583;2
1013662;2007-02-13;1;1015528;1002332;2
1013663;2007-02-13;1;1015529;1008629;2
1013664;2007-02-13;1;1015530;1005210;2
1013665;2007-02-13;1;1015533;1015511;2
1013666;2007-02-14;1;1015534;1000697;1
1013667;2007-02-14;1;1015534;1003794;2
1013668;2007-02-16;1;1015535;1013124;1
1013669;2007-02-20;1;1015541;1009730;2
1013670;2007-02-20;1;1015536;1013182;2
1013671;2007-02-20;1;1015539;1014072;2
1013673;2007-02-20;1;1015544;1009011;2
1013674;2007-02-20;1;1015538;1005498;2
1013675;2007-02-22;1;1015545;1015078;2
1013676;2007-02-22;1;1015546;1014404;2
1013677;2007-02-23;1;1015552;1013717;2
1013678;2007-02-23;1;1015555;1013298;2
1013679;2007-02-23;1;1015557;1011441;2
1013680;2007-02-23;1;1015553;1013678;2
1013681;2007-02-23;1;1015554;1003616;2
1013682;2007-02-23;1;1015554;1001792;2
1013683;2007-02-26;1;1015558;1010804;1
1013684;2007-02-26;1;1015558;1011701;1
1013685;2007-02-26;1;1015558;1012014;1
1013686;2007-02-26;1;1015559;1013395;1
1013688;2007-02-26;1;1015554;1005468;2
1013689;2007-02-26;1;1015554;1002060;2
1013690;2007-02-26;1;1015560;1014686;1
1013691;2007-02-26;1;1015566;1015565;2
1013692;2007-02-26;1;1014700;1015565;2
1013693;2007-02-26;1;1015560;1014779;0
1013694;2007-02-26;1;1015560;1015565;0
1013695;2007-02-26;1;1014776;1015568;2
1013696;2007-02-26;1;1015569;1015568;2
1013697;2007-02-26;1;1015560;1015568;0
1013698;2007-02-26;1;1015564;1014806;0
1013699;2007-02-26;1;1015562;1011701;2
1013700;2007-02-26;1;1015567;1014976;2
1013701;2007-02-26;1;1015554;1003929;2
1013702;2007-02-26;1;1015554;1005796;2
1013703;2007-02-26;1;1015554;1006573;2
1013704;2007-02-27;1;1015554;1007185;2
1013705;2007-02-27;1;1015554;1007470;2
1013706;2007-02-27;1;1015554;1008379;2
1013707;2007-02-27;1;1015554;1010462;2
1013708;2007-02-27;1;1015554;1013487;2
1013709;2007-02-27;1;1015554;1002806;2
1013710;2007-02-27;1;1015554;1002812;2
1013711;2007-02-27;1;1015554;1006166;2
1013712;2007-02-27;1;1015554;1011080;2
1013713;2007-02-27;1;1015554;1005418;2
1013714;2007-02-27;1;1015554;1005416;2
1013715;2007-02-27;1;1015554;1005420;2
1013716;2007-02-27;1;1015575;1014237;2
1013717;2007-02-27;1;1015554;1005535;2
1013718;2007-02-27;1;1015554;1007236;2
1013719;2007-02-27;1;1015554;1013287;2
1013720;2007-02-27;1;1015554;1014303;2
1013721;2007-02-27;1;1015576;1011595;2
1013722;2007-02-27;1;1015554;1007600;2
1013723;2007-02-27;1;1015576;1014679;2
1013724;2007-02-27;1;1015576;1012036;2
1013725;2007-02-27;1;1015554;1008928;2
1013726;2007-02-27;1;1015576;1012020;2
1013727;2007-02-27;1;1015576;1013588;2
1013728;2007-02-27;1;1015554;1011972;2
1013729;2007-02-27;1;1015554;1014188;2
1013730;2007-02-27;1;1015576;1014552;2
1013731;2007-02-27;1;1015576;1014538;2
1013732;2007-02-27;1;1015576;1014681;2
1013733;2007-02-28;1;1015578;1010850;2
1013734;2007-02-28;1;1015579;1007849;2
1013735;2007-03-01;1;1015581;1014537;2
1013736;2007-03-01;1;1015586;1008457;2
1013737;2007-03-01;1;1015582;1015518;2
1013738;2007-03-01;1;1015582;1015518;0
1013739;2007-03-01;1;1015582;1015521;2
1013740;2007-03-01;1;1015582;1015521;0
1013741;2007-03-01;1;1015582;1015520;2
1013742;2007-03-01;1;1015582;1015520;0
1013743;2007-03-01;1;1015582;1015519;2
1013744;2007-03-01;1;1015582;1015519;0
1013745;2007-03-01;1;1015582;1015522;2
1013746;2007-03-01;1;1015582;1015522;0
1013747;2007-03-01;1;1015582;1015523;2
1013748;2007-03-01;1;1015582;1015523;0
1013749;2007-03-01;1;1015582;1015524;2
1013750;2007-03-01;1;1015582;1015524;0
1013751;2007-03-01;1;1015582;1015525;2
1013752;2007-03-01;1;1015582;1015525;0
1013753;2007-03-01;1;1015582;1015526;2
1013754;2007-03-01;1;1015582;1015526;0
1013755;2007-03-01;1;1015582;1015527;2
1013756;2007-03-01;1;1015582;1015527;0
1013757;2007-03-01;1;1015582;1006380;0
1013758;2007-03-01;1;1015582;1013084;0
1013759;2007-03-01;1;1015582;1013085;0
1013760;2007-03-01;1;1015589;1005555;2
1013763;2007-03-01;1;1015589;1009647;2
1013764;2007-03-01;1;1015592;1013260;2
1013765;2007-03-01;1;1015583;1014920;1
1013766;2007-03-01;1;1015583;1003494;1
1013767;2007-03-01;1;1015592;1013256;2
1013769;2007-03-01;1;1015584;1014920;1
1013770;2007-03-01;1;1015588;1014541;1
1013771;2007-03-02;1;1015596;1014538;2
1013772;2007-03-02;1;1015597;1013588;2
1013773;2007-03-02;1;1015599;1014538;2
1013774;2007-03-02;1;1015598;1004557;2
1013775;2007-03-02;1;1015602;1000968;2
1013776;2007-03-05;1;1015603;1008060;1
1013777;2007-03-05;1;1015604;1008060;2
1013778;2007-03-05;1;1015603;1015604;1
1013779;2007-03-05;1;1015603;1009047;1
1013780;2007-03-05;1;1015603;1008624;1
1013781;2007-03-05;1;1015603;1009477;1
1013782;2007-03-06;1;1015606;1013058;2
1013783;2007-03-06;1;1015609;1003794;2
1013784;2007-03-08;1;1000022;1015611;3
1013785;2007-03-08;1;1015610;1006311;2
1013786;2007-03-08;1;1015615;1014166;1
1013787;2007-03-08;1;1015614;1013748;2
1013788;2007-03-08;1;1015612;1011514;1
1013789;2007-03-08;1;1015616;1013062;1
1013790;2007-03-09;1;1015617;1008390;2
1013791;2007-03-09;1;1015618;1001809;0
1013792;2007-03-13;1;1015622;1006836;1
1013793;2007-03-13;1;1015625;1011080;1
1013794;2007-03-13;1;1015625;1012543;0
1013795;2007-03-13;1;1015624;1006895;2
1013796;2007-03-13;1;1015626;1013846;2
1013797;2007-03-15;1;1015627;1000357;2
1013798;2007-03-16;1;1015629;1007805;2
1013799;2007-03-19;1;1015631;1013649;2
1013800;2007-03-20;1;1015632;1014240;1
1013801;2007-03-21;1;1015635;1000183;2
1013802;2007-03-21;1;1015638;1012126;0
1013803;2007-03-21;1;1015638;1012124;1
1013804;2007-03-21;1;1015636;1000684;2
1013805;2007-03-21;1;1015637;1015636;1
1013806;2007-03-22;1;1015640;1010152;0
1013807;2007-03-22;1;1015640;1010777;0
1013808;2007-03-22;1;1015639;1012811;2
1013809;2007-03-22;1;1015639;1000016;2
1013810;2007-03-22;1;1015639;1003794;2
1013812;2007-03-23;1;1015644;1013169;0
1013813;2007-03-26;1;1015645;1002843;2
1013814;2007-03-26;1;1015645;1002843;0
1013815;2007-03-26;1;1015646;1012178;1
1013816;2007-03-26;1;1015658;1014101;1
1013817;2007-03-26;1;1015658;1015033;1
1013818;2007-03-27;1;1015659;1013286;0
1013819;2007-03-27;1;1015659;1013124;2
1013820;2007-03-27;1;1015660;1003942;2
1013821;2007-03-27;1;1015661;1009449;1
1013822;2007-03-29;1;1015662;1006836;1
1013823;2007-03-29;1;1015664;1004010;2
1013824;2007-03-29;1;1015663;1013967;2
1013825;2007-03-30;1;1015663;1003407;2
1013826;2007-03-30;1;1015672;1003942;2
1013827;2007-03-30;1;1015668;1015314;2
1013828;2007-03-30;1;1015667;1002812;2
1013829;2007-03-30;1;1015671;1000034;1
1013830;2007-03-30;1;1015671;1015512;1
1013831;2007-04-03;1;1015673;1015632;3
1013832;2007-04-03;1;1015674;1013456;2
1013835;2007-04-03;1;1015678;1002416;0
1013836;2007-04-03;1;1015678;1008551;0
1013837;2007-04-03;1;1015679;1010876;1
1013838;2007-04-03;1;1015679;1015326;1
1013842;2007-04-03;1;1015677;1011606;2
1013843;2007-04-03;1;1015677;1011481;10
1013844;2007-04-03;1;1015680;1013359;2
1013845;2007-04-03;1;1015680;1015048;2
1013846;2007-04-04;1;1015685;1014404;2
1013847;2007-04-04;1;1015687;1007562;2
1013848;2007-04-04;1;1015687;1007563;2
1013849;2007-04-04;1;1015686;1009253;2
1013850;2007-04-05;1;1015691;1011701;1
1013851;2007-04-05;1;1015688;1006320;0
1013852;2007-04-06;1;1015690;1010306;2
1013853;2007-04-06;1;1015693;1015494;3
1013854;2007-04-06;1;1015692;1009292;2
1013855;2007-04-06;1;1015694;1015208;2
1013856;2007-04-06;1;1015692;1013298;2
1013857;2007-04-06;1;1015696;1010876;1
1013858;2007-04-06;1;1015695;1014065;2
1013859;2007-04-06;1;1015698;1013587;1
1013860;2007-04-06;1;1015698;1013586;1
1013861;2007-04-10;1;1015701;1006986;2
1013862;2007-04-10;1;1015700;1000160;1
1013864;2007-04-10;1;1015700;1015070;2
1013865;2007-04-10;1;1015703;1000301;1
1013866;2007-04-10;1;1015705;1014857;1
1013867;2007-04-10;1;1015704;1010515;1
1013868;2007-04-10;1;1015702;1014264;2
1013869;2007-04-11;1;1015663;1003409;2
1013870;2007-04-12;1;1015707;1015331;2
1013871;2007-04-12;1;1015709;1013121;1
1013872;2007-04-13;1;1015710;1013905;2
1013873;2007-04-13;1;1015711;1014298;2
1013874;2007-04-16;1;1015713;1015659;1
1013875;2007-04-16;1;1015713;1013824;1
1013876;2007-04-20;1;1015716;1009131;0
1013877;2007-04-20;1;1015717;1011672;2
1013878;2007-04-23;1;1015719;1013465;2
1013879;2007-04-23;1;1015719;1013455;2
1013880;2007-04-23;1;1015723;1000735;1
1013881;2007-04-23;1;1015722;1000735;1
1013882;2007-04-23;1;1015721;1013874;2
1013883;2007-04-24;1;1015729;1014514;1
1013884;2007-04-24;1;1015729;1008457;1
1013885;2007-04-24;1;1015726;1013342;2
1013886;2007-04-24;1;1015727;1013905;1
1013887;2007-04-24;1;1015725;1009133;1
1013888;2007-04-24;1;1015725;1009813;0
1013889;2007-04-24;1;1015728;1007274;0
1013890;2007-04-25;1;1015730;1015618;1
1013891;2007-04-25;1;1015730;1005498;1
1013892;2007-04-25;1;1004619;1015731;3
1013893;2007-04-26;1;1015736;1014846;0
1013894;2007-04-26;1;1015733;1014389;1
1013895;2007-04-26;1;1015732;1015079;2
1013896;2007-04-26;1;1015737;1006998;2
1013897;2007-04-27;1;1015738;1014298;2
1013898;2007-04-27;1;1015739;1015329;1
1013899;2007-04-30;1;1015744;1006669;1
1013900;2007-04-30;1;1015744;1005332;1
1013901;2007-04-30;1;1015744;1007275;0
1013902;2007-05-04;1;1015746;1014481;2
1013903;2007-05-04;1;1015747;1008563;1
1013904;2007-05-04;1;1015747;1013512;0
1013905;2007-05-04;1;1015745;1004008;0
1013906;2007-05-04;1;1015749;1013390;0
1013907;2007-05-04;1;1015749;1013391;0
1013908;2007-05-04;1;1015750;1011483;0
1013909;2007-05-04;1;1015750;1014886;2
1013910;2007-05-04;1;1015751;1015326;1
1013911;2007-05-07;1;1015753;1013507;0
1013912;2007-05-09;1;1015754;1006998;2
1013913;2007-05-09;1;1015755;1006998;2
1013914;2007-05-10;1;1015757;1009141;2
1013915;2007-05-10;1;1015759;1008457;2
1013916;2007-05-11;1;1015763;1007990;0
1013917;2007-05-11;1;1015763;1009050;0
1013918;2007-05-11;1;1015763;1011672;0
1013920;2007-05-11;1;1015763;1012060;0
1013921;2007-05-11;1;1015763;1012050;0
1013922;2007-05-11;1;1015763;1012118;0
1013923;2007-05-11;1;1015763;1012049;0
1013924;2007-05-11;1;1015763;1014117;0
1013925;2007-05-11;1;1015763;1011668;1
1013926;2007-05-11;1;1015762;1014298;2
1013927;2007-05-11;1;1015761;1014724;2
1013928;2007-05-11;1;1015760;1012961;2
1013929;2007-05-11;1;1015764;1013824;1
1013930;2007-05-16;1;1015766;1015055;0
1013931;2007-05-16;1;1015767;1007998;1
1013932;2007-05-16;1;1015768;1015137;1
1013933;2007-05-18;1;1015769;1009380;2
1013934;2007-05-18;1;1015773;1007119;0
1013935;2007-05-18;1;1015772;1007118;0
1013936;2007-05-22;1;1013166;1015644;1
1013937;2007-05-23;1;1015781;1015766;2
1013938;2007-05-25;1;1015794;1015659;1
1013940;2007-05-25;1;1015794;1013824;2
1013941;2007-05-29;1;1015795;1012013;0
1013942;2007-05-29;1;1015795;1013058;1
1013943;2007-05-29;1;1015795;1007938;1
1013944;2007-05-29;1;1015795;1007945;1
1013945;2007-05-31;1;1015799;1000018;1
1013946;2007-05-31;1;1015799;1002310;1
1013947;2007-05-31;1;1015803;1006986;2
1013949;2007-05-31;1;1015801;1006986;2
1013950;2007-05-31;1;1014346;1006986;2
1013951;2007-06-05;1;1015804;1006986;2
1013952;2007-06-05;1;1014347;1006986;2
1013953;2007-06-05;1;1015805;1006986;2
1013954;2007-06-05;1;1015806;1006986;2
1013955;2007-06-05;1;1015807;1006986;2
1013956;2007-06-05;1;1015808;1006986;2
1013957;2007-06-06;1;1015809;1006986;2
1013958;2007-06-06;1;1015810;1006986;2
1013959;2007-06-06;1;1015811;1006986;2
1013960;2007-06-06;1;1015812;1006986;2
1013961;2007-06-07;1;1015771;1015512;1
1013962;2007-06-07;1;1015416;1001538;2
1013963;2007-06-07;1;1015413;1001538;2
1013964;2007-06-07;1;1015814;1001538;2
1013965;2007-06-07;1;1015815;1001538;2
1013966;2007-06-07;1;1015809;1001538;2
1013967;2007-06-07;1;1015816;1001538;2
1013968;2007-06-07;1;1015416;1005502;2
1013969;2007-06-07;1;1015414;1005502;2
1013970;2007-06-07;1;1015413;1005502;2
1013971;2007-06-07;1;1015815;1005502;2
1013972;2007-06-07;1;1015809;1005502;2
1013973;2007-06-07;1;1015817;1005502;2
1013974;2007-06-07;1;1015818;1005502;2
1013975;2007-06-08;1;1015823;1012954;2
1013976;2007-06-08;1;1015825;1012954;2
1013977;2007-06-08;1;1015826;1012954;2
1013978;2007-06-08;1;1015827;1001110;2
1013979;2007-06-08;1;1015820;1013588;1
1013980;2007-06-08;1;1015822;1007938;1
1013981;2007-06-08;1;1015822;1008351;0
1013982;2007-06-08;1;1000406;1000034;2
1013983;2007-06-08;1;1000406;1000063;2
1013984;2007-06-08;1;1000406;1000698;2
1013985;2007-06-08;1;1000406;1000699;2
1013986;2007-06-08;1;1000406;1000701;2
1013987;2007-06-08;1;1000406;1000702;2
1013988;2007-06-08;1;1000406;1000703;2
1013989;2007-06-08;1;1000406;1000147;2
1013990;2007-06-08;1;1000406;1006292;2
1013991;2007-06-08;1;1000406;1000704;2
1013992;2007-06-08;1;1000406;1000705;2
1013993;2007-06-08;1;1000406;1000158;2
1013994;2007-06-08;1;1000406;1000706;2
1013995;2007-06-08;1;1000406;1000679;2
1013996;2007-06-08;1;1015413;1003235;2
1013997;2007-06-08;1;1006235;1000389;2
1013998;2007-06-11;1;1015828;1008520;2
1013999;2007-06-11;1;1015829;1002722;2
1014000;2007-06-12;1;1015830;1008520;2
1014001;2007-06-12;1;1015414;1008655;2
1014002;2007-06-12;1;1015806;1008655;2
1014003;2007-06-12;1;1015831;1008520;2
1014004;2007-06-12;1;1015809;1008520;2
1014005;2007-06-12;1;1015801;1006983;2
1014006;2007-06-12;1;1014347;1006983;2
1014007;2007-06-12;1;1015832;1008520;2
1014008;2007-06-12;1;1015833;1008520;2
1014009;2007-06-12;1;1015834;1008520;2
1014010;2007-06-13;1;1015836;1001110;2
1014011;2007-06-13;1;1015836;1006977;2
1014012;2007-06-13;1;1015835;1000063;1
1014013;2007-06-13;1;1015807;1006983;2
1014014;2007-06-13;1;1015837;1006983;2
1014015;2007-06-13;1;1015811;1006983;2
1014016;2007-06-13;1;1015838;1015230;1
1014017;2007-06-13;1;1015838;1007011;2
1014018;2007-06-13;1;1015837;1014336;2
1014019;2007-06-13;1;1015839;1011566;2
1014020;2007-06-13;1;1015840;1011566;2
1014021;2007-06-13;1;1015841;1011566;2
1014022;2007-06-13;1;1015842;1008520;2
1014023;2007-06-14;1;1014578;1014863;1
1014024;2007-06-14;1;1015843;1008520;2
1014025;2007-06-14;1;1010243;1000240;2
1014026;2007-06-14;1;1015844;1000240;2
1014027;2007-06-14;1;1015414;1000240;0
1014028;2007-06-14;1;1008659;1007757;0
1014029;2007-06-14;1;1001931;1009476;0
1014030;2007-06-14;1;1001931;1003470;0
1014031;2007-06-14;1;1001931;1009479;0
1014033;2007-06-14;1;1001931;1009689;0
1014034;2007-06-14;1;1001931;1003472;0
1014035;2007-06-14;1;1001931;1007087;0
1014036;2007-06-14;1;1001931;1006435;0
1014037;2007-06-14;1;1003233;1003232;2
1014038;2007-06-14;1;1001308;1004697;1
1014039;2007-06-15;1;1003384;1011216;1
1014040;2007-06-15;1;1015845;1015819;1
1014041;2007-06-15;1;1014879;1014880;2
1014042;2007-06-18;1;1015848;1011696;2
1014043;2007-06-18;1;1015851;1012174;2
1014044;2007-06-18;1;1015853;1014066;1
1014045;2007-06-18;1;1015852;1012178;1
1014046;2007-06-18;1;1015852;1008007;0
1014047;2007-06-18;1;1015852;1008008;0
1014048;2007-06-18;1;1015850;1014240;1
1014049;2007-06-18;1;1015848;1011695;2
1014050;2007-06-18;1;1015849;1007998;0
1014051;2007-06-18;1;1015847;1010800;1
1014052;2007-06-18;1;1015847;1011697;0
1014054;2007-06-19;1;1015857;1007938;2
1014055;2007-06-19;1;1015865;1005545;2
1014056;2007-06-19;1;1015866;1013763;2
1014057;2007-06-20;1;1015870;1009010;2
1014058;2007-06-20;1;1015862;1015666;1
1014059;2007-06-20;1;1015862;1001597;2
1014060;2007-06-20;1;1015862;1002099;0
1014061;2007-06-20;1;1015861;1001355;2
1014062;2007-06-20;1;1015859;1010686;1
1014063;2007-06-20;1;1015859;1011501;2
1014065;2007-06-20;1;1015856;1000034;2
1014066;2007-06-20;1;1015856;1013076;2
1014067;2007-06-20;1;1015856;1014499;2
1014068;2007-06-20;1;1015854;1015330;2
1014069;2007-06-20;1;1015856;1013174;2
1014070;2007-06-20;1;1015856;1007547;2
1014071;2007-06-20;1;1015854;1001310;2
1014072;2007-06-20;1;1015854;1013348;2
1014073;2007-06-20;1;1015856;1007552;2
1014074;2007-06-20;1;1015855;1006070;2
1014075;2007-06-20;1;1015856;1008390;2
1014076;2007-06-20;1;1015872;1002838;2
1014078;2007-06-20;1;1015872;1005915;2
1014079;2007-06-21;1;1015874;1013058;1
1014080;2007-06-21;1;1015874;1015555;1
1014081;2007-06-21;1;1015856;1013034;2
1014082;2007-06-21;1;1015856;1005915;2
1014083;2007-06-21;1;1015856;1010747;2
1014084;2007-06-21;1;1015856;1011715;2
1014085;2007-06-21;1;1015856;1013071;2
1014086;2007-06-21;1;1015856;1002838;2
1014087;2007-06-21;1;1015875;1006895;2
1014088;2007-06-21;1;1015877;1013780;2
1014089;2007-06-21;1;1015877;1014231;2
1014090;2007-06-21;1;1015877;1014849;2
1014091;2007-06-21;1;1015879;1010804;1
1014092;2007-06-25;1;1015882;1012523;0
1014093;2007-06-26;1;1015886;1002767;2
1014094;2007-06-26;1;1015886;1002479;2
1014095;2007-06-26;1;1015886;1001355;2
1014096;2007-06-26;1;1015886;1006571;2
1014097;2007-06-26;1;1015886;1010602;2
1014098;2007-06-26;1;1015887;1013457;2
1014099;2007-06-26;1;1015888;1013748;2
1014100;2007-06-26;1;1015890;1015362;1
1014101;2007-06-27;1;1015892;1006488;2
1014102;2007-06-27;1;1015893;1001140;2
1014103;2007-06-28;1;1015897;1000387;1
