RecID;MStamp;MStation;IDDocument;IDTrefwoord
1004519;2006-06-24;1;1006661;1000825
1004520;2006-06-24;1;1006666;1000102
1004521;2006-06-24;1;1006666;1000103
1004522;2006-06-24;1;1006667;1000448
1004523;2006-06-24;1;1006667;1000449
1004524;2006-06-24;1;1006667;1000278
1004525;2006-06-24;1;1006667;1000279
1004526;2006-06-24;1;1006667;1000088
1004527;2006-06-24;1;1006667;1000826
1004528;2006-06-24;1;1006668;1000448
1004529;2006-06-24;1;1006668;1000449
1004530;2006-06-24;1;1006668;1000827
1004531;2006-06-24;1;1006669;1000828
1004532;2006-06-24;1;1006669;1000080
1004533;2006-06-24;1;1006669;1000088
1004534;2006-06-24;1;1006669;1000668
1004535;2006-06-24;1;1006669;1000669
1004536;2006-06-24;1;1006669;1000018
1004537;2006-06-24;1;1006669;1000418
1004538;2006-06-24;1;1006669;1000558
1004539;2006-06-24;1;1006669;1000242
1004540;2006-06-24;1;1006669;1000829
1004541;2006-06-24;1;1006669;1000305
1004542;2006-06-24;1;1006669;1000729
1004543;2006-06-24;1;1006669;1000690
1004544;2006-06-24;1;1006669;1000655
1004545;2006-06-24;1;1006669;1000656
1004546;2006-06-24;1;1006670;1000830
1004547;2006-06-24;1;1006670;1000038
1004548;2006-06-24;1;1006671;1000778
1004549;2006-06-24;1;1006676;1000364
1004550;2006-06-24;1;1006676;1000131
1004551;2006-06-24;1;1006676;1000831
1004552;2006-06-24;1;1006677;1000761
1004553;2006-06-24;1;1006677;1000110
1004554;2006-06-24;1;1006677;1000111
1004555;2006-06-24;1;1006677;1000112
1004556;2006-06-24;1;1006677;1000832
1004557;2006-06-24;1;1006677;1000833
1004558;2006-06-24;1;1006678;1000802
1004559;2006-06-24;1;1006690;1000170
1004560;2006-06-24;1;1006690;1000171
1004561;2006-06-24;1;1006694;1000834
1004562;2006-06-24;1;1006697;1000835
1004563;2006-06-24;1;1006698;1000448
1004564;2006-06-24;1;1006698;1000449
1004565;2006-06-24;1;1006704;1000732
1004566;2006-06-24;1;1006711;1000118
1004567;2006-06-24;1;1006711;1000119
1004568;2006-06-24;1;1006711;1000065
1004569;2006-06-24;1;1006711;1000066
1004570;2006-06-24;1;1006711;1000067
1004571;2006-06-24;1;1006711;1000068
1004572;2006-06-24;1;1006712;1000836
1004573;2006-06-24;1;1006712;1000837
1004574;2006-06-24;1;1006712;1000088
1004575;2006-06-24;1;1006723;1000616
1004576;2006-06-24;1;1006723;1000248
1004577;2006-06-24;1;1006723;1000615
1004578;2006-06-24;1;1006724;1000088
1004579;2006-06-24;1;1006724;1000324
1004580;2006-06-24;1;1006725;1000080
1004581;2006-06-24;1;1006725;1000324
1004582;2006-06-24;1;1006726;1000278
1004583;2006-06-24;1;1006726;1000279
1004584;2006-06-24;1;1006734;1000838
1004585;2006-06-24;1;1006736;1000041
1004586;2006-06-24;1;1006736;1000042
1004587;2006-06-24;1;1006736;1000043
1004588;2006-06-24;1;1006736;1000044
1004589;2006-06-24;1;1006736;1000045
1004590;2006-06-24;1;1006736;1000046
1004591;2006-06-24;1;1006736;1000047
1004592;2006-06-24;1;1006736;1000048
1004593;2006-06-24;1;1006736;1000230
1004594;2006-06-24;1;1006738;1000099
1004595;2006-06-24;1;1006738;1000100
1004596;2006-06-24;1;1006738;1000146
1004597;2006-06-24;1;1006739;1000099
1004598;2006-06-24;1;1006739;1000100
1004599;2006-06-24;1;1006739;1000146
1004600;2006-06-24;1;1006740;1000839
1004601;2006-06-24;1;1006746;1000840
1004602;2006-06-24;1;1006756;1000150
1004603;2006-06-24;1;1006756;1000151
1004604;2006-06-24;1;1006756;1000195
1004605;2006-06-24;1;1006757;1000841
1004606;2006-06-24;1;1006759;1000288
1004607;2006-06-24;1;1006759;1000842
1004608;2006-06-24;1;1006760;1000843
1004609;2006-06-24;1;1006766;1000101
1004610;2006-06-24;1;1006770;1000140
1004611;2006-06-24;1;1006773;1000305
1004612;2006-06-24;1;1006773;1000614
1004613;2006-06-24;1;1006773;1000616
1004614;2006-06-24;1;1006773;1000615
1004615;2006-06-24;1;1006775;1000387
1004616;2006-06-24;1;1006775;1000149
1004617;2006-06-24;1;1006776;1000844
1004618;2006-06-24;1;1006776;1000025
1004619;2006-06-24;1;1006776;1000026
1004620;2006-06-24;1;1006781;1000009
1004621;2006-06-24;1;1006781;1000730
1004622;2006-06-24;1;1006810;1000210
1004623;2006-06-24;1;1006811;1000845
1004624;2006-06-24;1;1006811;1000843
1004625;2006-06-24;1;1006812;1000559
1004626;2006-06-24;1;1006815;1000846
1004627;2006-06-24;1;1006815;1000471
1004628;2006-06-24;1;1006815;1000472
1004629;2006-06-24;1;1006815;1000473
1004630;2006-06-24;1;1006815;1000474
1004631;2006-06-24;1;1006815;1000847
1004632;2006-06-24;1;1006817;1000165
1004633;2006-06-24;1;1006817;1000269
1004634;2006-06-24;1;1006820;1000848
1004635;2006-06-24;1;1006824;1000118
1004636;2006-06-24;1;1006824;1000119
1004637;2006-06-24;1;1006826;1000195
1004638;2006-06-24;1;1006836;1000197
1004639;2006-06-24;1;1006836;1000198
1004640;2006-06-24;1;1006836;1000849
1004641;2006-06-24;1;1006845;1000361
1004642;2006-06-24;1;1006845;1000077
1004643;2006-06-24;1;1006845;1000730
1004644;2006-06-24;1;1006846;1000071
1004645;2006-06-24;1;1006846;1000260
1004646;2006-06-24;1;1006851;1000665
1004647;2006-06-24;1;1006855;1000354
1004648;2006-06-24;1;1006855;1000009
1004649;2006-06-24;1;1006859;1000848
1004650;2006-06-24;1;1006863;1000206
1004651;2006-06-24;1;1006863;1000207
1004652;2006-06-24;1;1006863;1000850
1004653;2006-06-24;1;1006863;1000360
1004654;2006-06-24;1;1006864;1000205
1004655;2006-06-24;1;1006867;1000710
1004656;2006-06-24;1;1006867;1000851
1004657;2006-06-24;1;1006867;1000712
1004658;2006-06-24;1;1006868;1000710
1004659;2006-06-24;1;1006868;1000851
1004660;2006-06-24;1;1006868;1000106
1004661;2006-06-24;1;1006868;1000107
1004662;2006-06-24;1;1006868;1000448
1004663;2006-06-24;1;1006868;1000449
1004664;2006-06-24;1;1006869;1000009
1004665;2006-06-24;1;1006869;1000361
1004666;2006-06-24;1;1006869;1000730
1004667;2006-06-24;1;1006870;1000361
1004668;2006-06-24;1;1006870;1000009
1004669;2006-06-24;1;1006876;1000206
1004670;2006-06-24;1;1006876;1000207
1004671;2006-06-24;1;1006882;1000710
1004672;2006-06-24;1;1006882;1000851
1004673;2006-06-24;1;1006882;1000762
1004674;2006-06-24;1;1006882;1000763
1004675;2006-06-24;1;1006885;1000118
1004676;2006-06-24;1;1006885;1000119
1004677;2006-06-24;1;1006885;1000065
1004678;2006-06-24;1;1006885;1000066
1004679;2006-06-24;1;1006885;1000067
1004680;2006-06-24;1;1006885;1000068
1004681;2006-06-24;1;1006889;1000108
1004682;2006-06-24;1;1006889;1000109
1004683;2006-06-24;1;1006891;1000782
1004684;2006-06-24;1;1006895;1000160
1004685;2006-06-24;1;1006895;1000161
1004686;2006-06-24;1;1006895;1000162
1004687;2006-06-24;1;1006895;1000131
1004688;2006-06-24;1;1006895;1000130
1004689;2006-06-24;1;1006896;1000852
1004690;2006-06-24;1;1006904;1000278
1004691;2006-06-24;1;1006904;1000279
1004692;2006-06-24;1;1006904;1000088
1004693;2006-06-24;1;1006907;1000069
1004694;2006-06-24;1;1006907;1000070
1004695;2006-06-24;1;1006912;1000853
1004696;2006-06-24;1;1006912;1000854
1004697;2006-06-24;1;1006914;1000710
1004698;2006-06-24;1;1006914;1000851
1004699;2006-06-24;1;1006914;1000188
1004700;2006-06-24;1;1006914;1000189
1004701;2006-06-24;1;1006915;1000710
1004702;2006-06-24;1;1006915;1000851
1004703;2006-06-24;1;1006915;1000466
1004704;2006-06-24;1;1006926;1000125
1004705;2006-06-24;1;1006932;1000448
1004706;2006-06-24;1;1006932;1000449
1004707;2006-06-24;1;1006932;1000717
1004708;2006-06-24;1;1006933;1000270
1004709;2006-06-24;1;1006933;1000271
1004710;2006-06-24;1;1006934;1000270
1004711;2006-06-24;1;1006934;1000271
1004712;2006-06-24;1;1006935;1000056
1004713;2006-06-24;1;1006935;1000057
1004714;2006-06-24;1;1006935;1000058
1004715;2006-06-24;1;1006935;1000059
1004716;2006-06-24;1;1006935;1000292
1004717;2006-06-24;1;1006935;1000767
1004718;2006-06-24;1;1006936;1000793
1004719;2006-06-24;1;1006940;1000855
1004720;2006-06-24;1;1006942;1000564
1004721;2006-06-24;1;1006942;1000565
1004722;2006-06-24;1;1006942;1000292
1004723;2006-06-24;1;1006942;1000856
1004724;2006-06-24;1;1006947;1000353
1004725;2006-06-24;1;1006951;1000658
1004726;2006-06-24;1;1006951;1000230
1004727;2006-06-24;1;1006952;1000106
1004728;2006-06-24;1;1006952;1000107
1004729;2006-06-24;1;1006952;1000104
1004730;2006-06-24;1;1006952;1000105
1004731;2006-06-24;1;1006953;1000432
1004732;2006-06-24;1;1006957;1000857
1004733;2006-06-24;1;1006960;1000858
1004734;2006-06-24;1;1006961;1000292
1004735;2006-06-24;1;1006965;1000275
1004736;2006-06-24;1;1006965;1000276
1004737;2006-06-24;1;1006967;1000012
1004738;2006-06-24;1;1006967;1000331
1004739;2006-06-24;1;1006967;1000859
1004740;2006-06-24;1;1006968;1000392
1004741;2006-06-24;1;1006968;1000393
1004742;2006-06-24;1;1006968;1000394
1004743;2006-06-24;1;1006968;1000395
1004744;2006-06-24;1;1006968;1000396
1004745;2006-06-24;1;1006968;1000397
1004746;2006-06-24;1;1006968;1000398
1004747;2006-06-24;1;1006968;1000399
1004748;2006-06-24;1;1006968;1000618
1004749;2006-06-24;1;1006968;1000778
1004750;2006-06-24;1;1006968;1000742
1004751;2006-06-24;1;1006968;1000860
1004752;2006-06-24;1;1006968;1000861
1004753;2006-06-24;1;1006968;1000330
1004754;2006-06-24;1;1006968;1000331
1004755;2006-06-24;1;1006970;1000862
1004756;2006-06-24;1;1006970;1000551
1004757;2006-06-24;1;1006970;1000552
1004758;2006-06-24;1;1006970;1000553
1004759;2006-06-24;1;1006970;1000331
1004760;2006-06-24;1;1006970;1000863
1004761;2006-06-24;1;1006981;1000331
1004762;2006-06-24;1;1006981;1000864
1004763;2006-06-24;1;1006983;1000862
1004764;2006-06-24;1;1006983;1000331
1004765;2006-06-24;1;1006983;1000859
1004766;2006-06-24;1;1006986;1000321
1004767;2006-06-24;1;1006986;1000322
1004768;2006-06-24;1;1006986;1000323
1004769;2006-06-24;1;1006986;1000084
1004770;2006-06-24;1;1006986;1000332
1004771;2006-06-24;1;1006986;1000863
1004772;2006-06-24;1;1006986;1000551
1004773;2006-06-24;1;1006986;1000552
1004774;2006-06-24;1;1006986;1000553
1004775;2006-06-24;1;1006986;1000331
1004776;2006-06-24;1;1006998;1000865
1004777;2006-06-24;1;1007011;1000330
1004778;2006-06-24;1;1007011;1000865
1004779;2006-06-24;1;1007012;1000041
1004780;2006-06-24;1;1007012;1000042
1004781;2006-06-24;1;1007012;1000043
1004782;2006-06-24;1;1007012;1000044
1004783;2006-06-24;1;1007012;1000045
1004784;2006-06-24;1;1007012;1000046
1004785;2006-06-24;1;1007012;1000047
1004786;2006-06-24;1;1007012;1000048
1004787;2006-06-24;1;1007012;1000056
1004788;2006-06-24;1;1007012;1000057
1004789;2006-06-24;1;1007012;1000058
1004790;2006-06-24;1;1007012;1000059
1004791;2006-06-24;1;1007013;1000597
1004792;2006-06-24;1;1007014;1000866
1004793;2006-06-24;1;1007015;1000597
1004794;2006-06-24;1;1007016;1000597
1004795;2006-06-24;1;1007016;1000613
1004796;2006-06-24;1;1007017;1000077
1004797;2006-06-24;1;1007017;1000353
1004798;2006-06-24;1;1007017;1000730
1004799;2006-06-24;1;1007021;1000353
1004800;2006-06-24;1;1007026;1000795
1004801;2006-06-24;1;1007027;1000647
1004802;2006-06-24;1;1007027;1000795
1004803;2006-06-24;1;1007028;1000559
1004804;2006-06-24;1;1007031;1000110
1004805;2006-06-24;1;1007031;1000111
1004806;2006-06-24;1;1007031;1000112
1004807;2006-06-24;1;1007031;1000496
1004808;2006-06-24;1;1007031;1000497
1004809;2006-06-24;1;1007031;1000498
1004810;2006-06-24;1;1007036;1000099
1004811;2006-06-24;1;1007036;1000100
1004812;2006-06-24;1;1007036;1000098
1004813;2006-06-24;1;1007042;1000094
1004814;2006-06-24;1;1007073;1000867
1004815;2006-06-24;1;1007078;1000868
1004816;2006-06-24;1;1007091;1000448
1004817;2006-06-24;1;1007091;1000449
1004818;2006-06-24;1;1007091;1000101
1004819;2006-06-24;1;1007092;1000102
1004820;2006-06-24;1;1007092;1000103
1004821;2006-06-24;1;1007093;1000448
1004822;2006-06-24;1;1007093;1000449
1004823;2006-06-24;1;1007093;1000101
1004824;2006-06-24;1;1007101;1000077
1004825;2006-06-24;1;1007101;1000643
1004826;2006-06-24;1;1007101;1000678
1004827;2006-06-24;1;1007101;1000679
1004828;2006-06-24;1;1007101;1000009
1004829;2006-06-24;1;1007102;1000324
1004830;2006-06-24;1;1007102;1000869
1004831;2006-06-24;1;1007105;1000041
1004832;2006-06-24;1;1007105;1000042
1004833;2006-06-24;1;1007105;1000043
1004834;2006-06-24;1;1007105;1000044
1004835;2006-06-24;1;1007105;1000045
1004836;2006-06-24;1;1007105;1000046
1004837;2006-06-24;1;1007105;1000047
1004838;2006-06-24;1;1007105;1000048
1004839;2006-06-24;1;1007105;1000098
1004840;2006-06-24;1;1007105;1000131
1004841;2006-06-24;1;1007111;1000870
1004842;2006-06-24;1;1007111;1000154
1004843;2006-06-24;1;1007111;1000155
1004844;2006-06-24;1;1007111;1000220
1004845;2006-06-24;1;1007113;1000009
1004846;2006-06-24;1;1007123;1000351
1004847;2006-06-24;1;1007123;1000170
1004848;2006-06-24;1;1007123;1000171
1004849;2006-06-24;1;1007126;1000712
1004850;2006-06-24;1;1007127;1000197
1004851;2006-06-24;1;1007127;1000198
1004852;2006-06-24;1;1007140;1000197
1004853;2006-06-24;1;1007140;1000198
1004854;2006-06-24;1;1007147;1000871
1004855;2006-06-24;1;1007147;1000131
1004856;2006-06-24;1;1007153;1000118
1004857;2006-06-24;1;1007153;1000119
1004858;2006-06-24;1;1007153;1000065
1004859;2006-06-24;1;1007153;1000066
1004860;2006-06-24;1;1007153;1000067
1004861;2006-06-24;1;1007153;1000068
1004862;2006-06-24;1;1007160;1000172
1004863;2006-06-24;1;1007161;1000104
1004864;2006-06-24;1;1007161;1000105
1004865;2006-06-24;1;1007163;1000073
1004866;2006-06-24;1;1007180;1000195
1004867;2006-06-24;1;1007182;1000587
1004868;2006-06-24;1;1007185;1000746
1004869;2006-06-24;1;1007185;1000872
1004870;2006-06-24;1;1007185;1000873
1004871;2006-06-24;1;1007185;1000448
1004872;2006-06-24;1;1007185;1000449
1004873;2006-06-24;1;1007187;1000469
1004874;2006-06-24;1;1007190;1000874
1004875;2006-06-24;1;1007192;1000875
1004876;2006-06-24;1;1007192;1000876
1004877;2006-06-24;1;1007199;1000873
1004878;2006-06-24;1;1007202;1000853
1004879;2006-06-24;1;1007202;1000854
1004880;2006-06-24;1;1007206;1000029
1004881;2006-06-24;1;1007206;1000254
1004882;2006-06-24;1;1007215;1000147
1004883;2006-06-24;1;1007215;1000150
1004884;2006-06-24;1;1007215;1000151
1004885;2006-06-24;1;1007215;1000098
1004886;2006-06-24;1;1007216;1000327
1004887;2006-06-24;1;1007216;1000745
1004888;2006-06-24;1;1007217;1000670
1004889;2006-06-24;1;1007218;1000137
1004890;2006-06-24;1;1007218;1000098
1004891;2006-06-24;1;1007222;1000098
1004892;2006-06-24;1;1007222;1000041
1004893;2006-06-24;1;1007222;1000042
1004894;2006-06-24;1;1007222;1000043
1004895;2006-06-24;1;1007222;1000044
1004896;2006-06-24;1;1007222;1000045
1004897;2006-06-24;1;1007222;1000046
1004898;2006-06-24;1;1007222;1000047
1004899;2006-06-24;1;1007222;1000048
1004900;2006-06-24;1;1007222;1000336
1004901;2006-06-24;1;1007232;1000160
1004902;2006-06-24;1;1007232;1000161
1004903;2006-06-24;1;1007232;1000162
1004904;2006-06-24;1;1007236;1000843
1004905;2006-06-24;1;1007237;1000230
1004906;2006-06-24;1;1007237;1000206
1004907;2006-06-24;1;1007237;1000207
1004908;2006-06-24;1;1007238;1000732
1004909;2006-06-24;1;1007239;1000254
1004910;2006-06-24;1;1007246;1000254
1004911;2006-06-24;1;1007247;1000701
1004912;2006-06-24;1;1007247;1000665
1004913;2006-06-24;1;1007251;1000849
1004914;2006-06-24;1;1007252;1000828
1004915;2006-06-24;1;1007253;1000688
1004916;2006-06-24;1;1007253;1000877
1004917;2006-06-24;1;1007254;1000655
1004918;2006-06-24;1;1007254;1000656
1004919;2006-06-24;1;1007255;1000690
1004920;2006-06-24;1;1007256;1000336
1004921;2006-06-24;1;1007256;1000338
1004922;2006-06-24;1;1007256;1000185
1004923;2006-06-24;1;1007256;1000186
1004924;2006-06-24;1;1007257;1000185
1004925;2006-06-24;1;1007257;1000186
1004926;2006-06-24;1;1007259;1000878
1004927;2006-06-24;1;1007259;1000034
1004928;2006-06-24;1;1007259;1000025
1004929;2006-06-24;1;1007259;1000026
1004930;2006-06-24;1;1007267;1000655
1004931;2006-06-24;1;1007267;1000656
1004932;2006-06-24;1;1007267;1000668
1004933;2006-06-24;1;1007271;1000717
1004934;2006-06-24;1;1007272;1000655
1004935;2006-06-24;1;1007272;1000656
1004936;2006-06-24;1;1007273;1000655
1004937;2006-06-24;1;1007273;1000656
1004938;2006-06-24;1;1007273;1000479
1004939;2006-06-24;1;1007274;1000668
1004940;2006-06-24;1;1007274;1000655
1004941;2006-06-24;1;1007274;1000656
1004945;2006-06-24;1;1007276;1000183
1004946;2006-06-24;1;1007276;1000184
1004947;2006-06-24;1;1007276;1000655
1004948;2006-06-24;1;1007276;1000656
1004949;2006-06-24;1;1007277;1000655
1004950;2006-06-24;1;1007277;1000656
1004951;2006-06-24;1;1007279;1000655
1004952;2006-06-24;1;1007279;1000656
1004953;2006-06-24;1;1007280;1000668
1004954;2006-06-24;1;1007280;1000655
1004955;2006-06-24;1;1007280;1000656
1004956;2006-06-24;1;1007280;1000669
1004957;2006-06-24;1;1007282;1000668
1004958;2006-06-24;1;1007282;1000655
1004959;2006-06-24;1;1007282;1000656
1004960;2006-06-24;1;1007282;1000669
1004961;2006-06-24;1;1007283;1000655
1004962;2006-06-24;1;1007283;1000656
1004963;2006-06-24;1;1007283;1000690
1004964;2006-06-24;1;1007284;1000655
1004965;2006-06-24;1;1007284;1000656
1004966;2006-06-24;1;1007285;1000717
1004967;2006-06-24;1;1007285;1000872
1004968;2006-06-24;1;1007286;1000879
1004969;2006-06-24;1;1007287;1000655
1004970;2006-06-24;1;1007287;1000656
1004971;2006-06-24;1;1007310;1000655
1004972;2006-06-24;1;1007310;1000656
1004973;2006-06-24;1;1007313;1000655
1004974;2006-06-24;1;1007313;1000656
1004975;2006-06-24;1;1007314;1000099
1004976;2006-06-24;1;1007314;1000100
1004977;2006-06-24;1;1007314;1000795
1004978;2006-06-24;1;1007315;1000060
1004979;2006-06-24;1;1007315;1000061
1004980;2006-06-24;1;1007315;1000062
1004981;2006-06-24;1;1007320;1000879
1004982;2006-06-24;1;1007322;1000880
1004983;2006-06-24;1;1007327;1000788
1004984;2006-06-24;1;1007327;1000787
1004985;2006-06-24;1;1007327;1000235
1004986;2006-06-24;1;1007327;1000236
1004987;2006-06-24;1;1007330;1000185
1004988;2006-06-24;1;1007330;1000186
1004989;2006-06-24;1;1007334;1000092
1004990;2006-06-24;1;1007334;1000471
1004991;2006-06-24;1;1007334;1000472
1004992;2006-06-24;1;1007334;1000473
1004993;2006-06-24;1;1007334;1000474
1004994;2006-06-24;1;1007340;1000253
1004995;2006-06-24;1;1007340;1000254
1004996;2006-06-24;1;1007342;1000796
1004997;2006-06-24;1;1007449;1000559
1004998;2006-06-24;1;1007451;1000195
1005000;2006-06-24;1;1007453;1000195
1005003;2006-06-24;1;1007454;1000080
1005004;2006-06-24;1;1007454;1000088
1005005;2006-06-24;1;1007454;1000011
1005006;2006-06-24;1;1007462;1000254
1005007;2006-06-24;1;1007470;1000102
1005008;2006-06-24;1;1007470;1000103
1005009;2006-06-24;1;1007476;1000065
1005010;2006-06-24;1;1007476;1000066
1005011;2006-06-24;1;1007476;1000067
1005012;2006-06-24;1;1007476;1000068
1005013;2006-06-24;1;1007476;1000523
1005014;2006-06-24;1;1007479;1000655
1005015;2006-06-24;1;1007479;1000656
1005016;2006-06-24;1;1007479;1000690
1005017;2006-06-24;1;1007480;1000655
1005018;2006-06-24;1;1007480;1000656
1005019;2006-06-24;1;1007483;1000160
1005020;2006-06-24;1;1007483;1000161
1005021;2006-06-24;1;1007483;1000162
1005022;2006-06-24;1;1007483;1000655
1005023;2006-06-24;1;1007483;1000656
1005024;2006-06-24;1;1007484;1000655
1005025;2006-06-24;1;1007484;1000656
1005026;2006-06-24;1;1007484;1000690
1005027;2006-06-24;1;1007488;1000254
1005028;2006-06-24;1;1007491;1000838
1005030;2006-06-24;1;1007497;1000177
1005031;2006-06-24;1;1007497;1000178
1005032;2006-06-24;1;1007514;1000881
1005033;2006-06-24;1;1007518;1000152
1005034;2006-06-24;1;1007518;1000153
1005035;2006-06-24;1;1007518;1000597
1005036;2006-06-24;1;1007518;1000220
1005037;2006-06-24;1;1007520;1000288
1005038;2006-06-24;1;1007524;1000078
1005039;2006-06-24;1;1007526;1000122
1005040;2006-06-24;1;1007532;1000881
1005041;2006-06-24;1;1007532;1000562
1005042;2006-06-24;1;1007537;1000627
1005043;2006-06-24;1;1007538;1000079
1005044;2006-06-24;1;1007539;1000262
1005045;2006-06-24;1;1007542;1000125
1005046;2006-06-24;1;1007544;1000882
1005048;2006-06-24;1;1007546;1000883
1005049;2006-06-24;1;1007547;1000158
1005050;2006-06-24;1;1007547;1000159
1005051;2006-06-24;1;1007549;1000102
1005052;2006-06-24;1;1007549;1000103
1005053;2006-06-24;1;1007551;1000732
1005054;2006-06-24;1;1007552;1000884
1005055;2006-06-24;1;1007552;1000691
1005056;2006-06-24;1;1007552;1000692
1005057;2006-06-24;1;1007552;1000693
1005058;2006-06-24;1;1007552;1000694
1005059;2006-06-24;1;1007552;1000695
1005060;2006-06-24;1;1007556;1000185
1005061;2006-06-24;1;1007556;1000186
1005062;2006-06-24;1;1007558;1000072
1005063;2006-06-24;1;1007558;1000073
1005064;2006-06-24;1;1007566;1000250
1005065;2006-06-24;1;1007566;1000251
1005066;2006-06-24;1;1007567;1000195
1005067;2006-06-24;1;1007569;1000336
1005068;2006-06-24;1;1007569;1000338
1005069;2006-06-24;1;1007569;1000185
1005070;2006-06-24;1;1007569;1000186
1005071;2006-06-24;1;1007578;1000414
1005072;2006-06-24;1;1007578;1000415
1005073;2006-06-24;1;1007581;1000333
1005074;2006-06-24;1;1007581;1000364
1005075;2006-06-24;1;1007581;1000795
1005076;2006-06-24;1;1007582;1000361
1005077;2006-06-24;1;1007582;1000730
1005078;2006-06-24;1;1007582;1000665
