RecID;MStamp;MStation;IDDocument;IDDeelCD
1014022;2006-06-24;1;1014022;1000001
1014023;2006-06-24;1;1014023;1000001
1014024;2006-06-24;1;1014024;1000001
1014025;2006-06-24;1;1014025;1000001
1014026;2006-06-24;1;1014026;1000001
1014027;2006-06-24;1;1014027;1000001
1014028;2006-06-24;1;1014028;1000001
1014029;2006-06-24;1;1014029;1000001
1014030;2006-06-24;1;1014030;1000001
1014031;2006-06-24;1;1014031;1000001
1014032;2006-06-24;1;1014032;1000001
1014033;2006-06-24;1;1014033;1000001
1014034;2006-06-24;1;1014034;1000001
1014035;2006-06-24;1;1014035;1000001
1014036;2006-06-24;1;1014036;1000001
1014037;2006-06-24;1;1014037;1000001
1014038;2006-06-24;1;1014038;1000001
1014039;2006-06-24;1;1014039;1000001
1014040;2006-06-24;1;1014040;1000001
1014041;2006-06-24;1;1014041;1000001
1014042;2006-06-24;1;1014042;1000001
1014043;2006-06-24;1;1014043;1000001
1014044;2006-06-24;1;1014044;1000001
1014045;2006-06-24;1;1014045;1000001
1014046;2006-06-24;1;1014046;1000001
1014047;2006-06-24;1;1014047;1000001
1014048;2006-06-24;1;1014048;1000001
1014049;2006-06-24;1;1014049;1000001
1014050;2006-06-24;1;1014050;1000001
1014051;2006-06-24;1;1014051;1000001
1014052;2006-06-24;1;1014052;1000001
1014053;2006-06-24;1;1014053;1000001
1014054;2006-06-24;1;1014054;1000001
1014055;2006-06-24;1;1014055;1000001
1014056;2006-06-24;1;1014056;1000001
1014057;2006-06-24;1;1014057;1000001
1014058;2006-06-24;1;1014058;1000001
1014059;2006-06-24;1;1014059;1000001
1014060;2006-06-24;1;1014060;1000001
1014061;2006-06-24;1;1014061;1000001
1014062;2006-06-24;1;1014062;1000001
1014063;2006-06-24;1;1014063;1000001
1014064;2006-06-24;1;1014064;1000001
1014065;2006-06-24;1;1014065;1000001
1014066;2006-06-24;1;1014066;1000001
1014067;2006-06-24;1;1014067;1000001
1014068;2006-06-24;1;1014068;1000001
1014069;2006-06-24;1;1014069;1000001
1014070;2006-06-24;1;1014070;1000001
1014071;2006-06-24;1;1014071;1000001
1014072;2006-06-24;1;1014072;1000001
1014073;2006-06-24;1;1014073;1000001
1014074;2006-06-24;1;1014074;1000001
1014075;2006-06-24;1;1014075;1000001
1014076;2006-06-24;1;1014076;1000001
1014077;2006-06-24;1;1014077;1000001
1014078;2006-06-24;1;1014078;1000001
1014079;2006-06-24;1;1014079;1000001
1014080;2006-06-24;1;1014080;1000001
1014081;2006-06-24;1;1014081;1000001
1014082;2006-06-24;1;1014082;1000001
1014083;2006-06-24;1;1014083;1000001
1014084;2006-06-24;1;1014084;1000001
1014085;2006-06-24;1;1014085;1000001
1014086;2006-06-24;1;1014086;1000001
1014087;2006-06-24;1;1014087;1000001
1014088;2006-06-24;1;1014088;1000001
1014089;2006-06-24;1;1014089;1000001
1014090;2006-06-24;1;1014090;1000001
1014091;2006-06-24;1;1014091;1000001
1014092;2006-06-24;1;1014092;1000001
1014093;2006-06-24;1;1014093;1000001
1014094;2006-06-24;1;1014094;1000001
1014095;2006-06-24;1;1014095;1000001
1014096;2006-06-24;1;1014096;1000001
1014097;2006-06-24;1;1014097;1000001
1014098;2006-06-24;1;1014098;1000001
1014099;2006-06-24;1;1014099;1000001
1014100;2006-06-24;1;1014100;1000001
1014101;2006-06-24;1;1014101;1000001
1014102;2006-06-24;1;1014102;1000001
1014103;2006-06-24;1;1014103;1000001
1014104;2006-06-24;1;1014104;1000001
1014105;2006-06-24;1;1014105;1000001
1014106;2006-06-24;1;1014106;1000001
1014107;2006-06-24;1;1014107;1000001
1014108;2006-06-24;1;1014108;1000001
1014109;2006-06-24;1;1014109;1000001
1014110;2006-06-24;1;1014110;1000001
1014111;2006-06-24;1;1014111;1000001
1014112;2006-06-24;1;1014112;1000001
1014113;2006-06-24;1;1014113;1000001
1014114;2006-06-24;1;1014114;1000001
1014115;2006-06-24;1;1014115;1000001
1014116;2006-06-24;1;1014116;1000001
1014117;2006-06-24;1;1014117;1000001
1014118;2006-06-24;1;1014118;1000001
1014119;2006-06-24;1;1014119;1000001
1014120;2006-06-24;1;1014120;1000001
1014121;2006-06-24;1;1014121;1000001
1014122;2006-06-24;1;1014122;1000001
1014123;2006-06-24;1;1014123;1000001
1014124;2006-06-24;1;1014124;1000001
1014125;2006-06-24;1;1014125;1000001
1014126;2006-06-24;1;1014126;1000001
1014127;2006-06-24;1;1014127;1000001
1014128;2006-06-24;1;1014128;1000001
1014129;2006-06-24;1;1014129;1000001
1014130;2006-06-24;1;1014130;1000001
1014131;2006-06-24;1;1014131;1000001
1014133;2006-06-24;1;1014133;1000001
1014134;2006-06-24;1;1014134;1000001
1014135;2006-06-24;1;1014135;1000001
1014136;2006-06-24;1;1014136;1000001
1014137;2006-06-24;1;1014137;1000001
1014138;2006-06-24;1;1014138;1000001
1014139;2006-06-24;1;1014139;1000001
1014140;2006-06-24;1;1014140;1000001
1014141;2006-06-24;1;1014141;1000001
1014142;2006-06-24;1;1014142;1000001
1014143;2006-06-24;1;1014143;1000001
1014144;2006-06-24;1;1014144;1000001
1014145;2006-06-24;1;1014145;1000001
1014146;2006-06-24;1;1014146;1000001
1014147;2006-06-24;1;1014147;1000001
1014148;2006-06-24;1;1014148;1000001
1014149;2006-06-24;1;1014149;1000001
1014150;2006-06-24;1;1014150;1000001
1014151;2006-06-24;1;1014151;1000001
1014152;2006-06-24;1;1014152;1000001
1014153;2006-06-24;1;1014153;1000001
1014154;2006-06-24;1;1014154;1000001
1014155;2006-06-24;1;1014155;1000001
1014156;2006-06-24;1;1014156;1000001
1014157;2006-06-24;1;1014157;1000001
1014158;2006-06-24;1;1014158;1000001
1014159;2006-06-24;1;1014159;1000001
1014160;2006-06-24;1;1014160;1000001
1014161;2006-06-24;1;1014161;1000001
1014162;2006-06-24;1;1014162;1000001
1014163;2006-06-24;1;1014163;1000001
1014164;2006-06-24;1;1014164;1000001
1014165;2006-06-24;1;1014165;1000001
1014166;2006-06-24;1;1014166;1000001
1014167;2006-06-24;1;1014167;1000001
1014168;2006-06-24;1;1014168;1000001
1014169;2006-06-24;1;1014169;1000001
1014170;2006-06-24;1;1014170;1000001
1014171;2006-06-24;1;1014171;1000001
1014172;2006-06-24;1;1014172;1000001
1014173;2006-06-24;1;1014173;1000001
1014174;2006-06-24;1;1014174;1000001
1014175;2006-06-24;1;1014175;1000001
1014176;2006-06-24;1;1014176;1000001
1014177;2006-06-24;1;1014177;1000001
1014178;2006-06-24;1;1014178;1000001
1014179;2006-06-24;1;1014179;1000001
1014180;2006-06-24;1;1014180;1000001
1014181;2006-06-24;1;1014181;1000001
1014182;2006-06-24;1;1014182;1000001
1014183;2006-06-24;1;1014183;1000001
1014184;2006-06-24;1;1014184;1000001
1014185;2006-06-24;1;1014185;1000001
1014186;2006-06-24;1;1014186;1000001
1014187;2006-06-24;1;1014187;1000001
1014188;2006-06-24;1;1014188;1000001
1014189;2006-06-24;1;1014189;1000001
1014190;2006-06-24;1;1014190;1000001
1014191;2006-06-24;1;1014191;1000001
1014192;2006-06-24;1;1014192;1000001
1014193;2006-06-24;1;1014193;1000001
1014194;2006-06-24;1;1014194;1000001
1014195;2006-06-24;1;1014195;1000001
1014196;2006-06-24;1;1014196;1000001
1014197;2006-06-24;1;1014197;1000001
1014198;2006-06-24;1;1014198;1000001
1014199;2006-06-24;1;1014199;1000001
1014200;2006-06-24;1;1014200;1000001
1014201;2006-06-24;1;1014201;1000001
1014202;2006-06-24;1;1014202;1000001
1014203;2006-06-24;1;1014203;1000001
1014204;2006-06-24;1;1014204;1000001
1014205;2006-06-24;1;1014205;1000001
1014206;2006-06-24;1;1014206;1000001
1014207;2006-06-24;1;1014207;1000001
1014208;2006-06-24;1;1014208;1000001
1014209;2006-06-24;1;1014209;1000001
1014210;2006-06-24;1;1014210;1000001
1014211;2006-06-24;1;1014211;1000001
1014212;2006-06-24;1;1014212;1000001
1014213;2006-06-24;1;1014213;1000001
1014214;2006-06-24;1;1014214;1000001
1014215;2006-06-24;1;1014215;1000001
1014216;2006-06-24;1;1014216;1000001
1014217;2006-06-24;1;1014217;1000001
1014218;2006-06-24;1;1014218;1000001
1014219;2006-06-24;1;1014219;1000001
1014220;2006-06-24;1;1014220;1000001
1014221;2006-06-24;1;1014221;1000001
1014222;2006-06-24;1;1014222;1000001
1014223;2006-06-24;1;1014223;1000001
1014224;2006-06-24;1;1014224;1000001
1014225;2006-06-24;1;1014225;1000001
1014226;2006-06-24;1;1014226;1000001
1014227;2006-06-24;1;1014227;1000001
1014228;2006-06-24;1;1014228;1000001
1014229;2006-06-24;1;1014229;1000001
1014230;2006-06-24;1;1014230;1000001
1014231;2006-06-24;1;1014231;1000001
1014232;2006-06-24;1;1014232;1000001
1014233;2006-06-24;1;1014233;1000001
1014234;2006-06-24;1;1014234;1000001
1014235;2006-06-24;1;1014235;1000001
1014236;2006-06-24;1;1014236;1000001
1014237;2006-06-24;1;1014237;1000001
1014238;2006-06-24;1;1014238;1000001
1014239;2006-06-24;1;1014239;1000001
1014240;2006-06-24;1;1014240;1000001
1014241;2006-06-24;1;1014241;1000001
1014242;2006-06-24;1;1014242;1000001
1014243;2006-06-24;1;1014243;1000001
1014244;2006-06-24;1;1014244;1000001
1014245;2006-06-24;1;1014245;1000001
1014246;2006-06-24;1;1014246;1000001
1014247;2006-06-24;1;1014247;1000001
1014248;2006-06-24;1;1014248;1000001
1014249;2006-06-24;1;1014249;1000001
1014250;2006-06-24;1;1014250;1000001
1014251;2006-06-24;1;1014251;1000001
1014252;2006-06-24;1;1014252;1000001
1014253;2006-06-24;1;1014253;1000001
1014254;2006-06-24;1;1014254;1000001
1014255;2006-06-24;1;1014255;1000001
1014256;2006-06-24;1;1014256;1000001
1014257;2006-06-24;1;1014257;1000001
1014258;2006-06-24;1;1014258;1000001
1014259;2006-06-24;1;1014259;1000001
1014260;2006-06-24;1;1014260;1000001
1014261;2006-06-24;1;1014261;1000001
1014262;2006-06-24;1;1014262;1000001
1014263;2006-06-24;1;1014263;1000001
1014264;2006-06-24;1;1014264;1000001
1014265;2006-06-24;1;1014265;1000001
1014266;2006-06-24;1;1014266;1000001
1014267;2006-06-24;1;1014267;1000001
1014268;2006-06-24;1;1014268;1000001
1014269;2006-06-24;1;1014269;1000001
1014270;2006-06-24;1;1014270;1000001
1014271;2006-06-24;1;1014271;1000001
1014272;2006-06-24;1;1014272;1000001
1014273;2006-06-24;1;1014273;1000001
1014274;2006-06-24;1;1014274;1000001
1014275;2006-06-24;1;1014275;1000001
1014276;2006-06-24;1;1014276;1000001
1014277;2006-06-24;1;1014277;1000001
1014278;2006-06-24;1;1014278;1000001
1014279;2006-06-24;1;1014279;1000001
1014280;2006-06-24;1;1014280;1000001
1014281;2006-06-24;1;1014281;1000001
1014282;2006-06-24;1;1014282;1000001
1014283;2006-06-24;1;1014283;1000001
1014284;2006-06-24;1;1014284;1000001
1014285;2006-06-24;1;1014285;1000001
1014286;2006-06-24;1;1014286;1000001
1014287;2006-06-24;1;1014287;1000001
1014288;2006-06-24;1;1014288;1000001
1014289;2006-06-24;1;1014289;1000001
1014290;2006-06-24;1;1014290;1000001
1014291;2006-06-24;1;1014291;1000001
1014292;2006-06-24;1;1014292;1000001
1014293;2006-06-24;1;1014293;1000001
1014294;2006-06-24;1;1014294;1000001
1014295;2006-06-24;1;1014295;1000001
1014296;2006-06-24;1;1014296;1000001
1014297;2006-06-24;1;1014297;1000001
1014298;2006-06-24;1;1014298;1000001
1014299;2006-06-24;1;1014299;1000001
1014300;2006-06-24;1;1014300;1000001
1014301;2006-06-24;1;1014301;1000001
1014302;2006-06-24;1;1014302;1000001
1014303;2006-06-24;1;1014303;1000001
1014304;2006-06-24;1;1014304;1000001
1014305;2006-06-24;1;1014305;1000001
1014306;2006-06-24;1;1014306;1000001
1014307;2006-06-24;1;1014307;1000001
1014308;2006-06-24;1;1014308;1000001
1014309;2006-06-24;1;1014309;1000001
1014310;2006-06-24;1;1014310;1000001
1014311;2006-06-24;1;1014311;1000001
1014312;2006-06-24;1;1014312;1000001
1014313;2006-06-24;1;1014313;1000001
1014314;2006-06-24;1;1014314;1000001
1014315;2006-06-24;1;1014315;1000001
1014316;2006-06-24;1;1014316;1000001
1014317;2006-06-24;1;1014317;1000001
1014318;2006-06-24;1;1014318;1000001
1014319;2006-06-24;1;1014319;1000001
1014320;2006-06-24;1;1014320;1000001
1014321;2006-06-24;1;1014321;1000001
1014322;2006-06-24;1;1014322;1000001
1014323;2006-06-24;1;1014323;1000001
1014324;2006-06-24;1;1014324;1000001
1014325;2006-06-24;1;1014325;1000001
1014326;2006-06-24;1;1014326;1000001
1014327;2006-06-24;1;1014327;1000001
1014328;2006-06-24;1;1014328;1000001
1014329;2006-06-24;1;1014329;1000001
1014330;2006-06-24;1;1014330;1000001
1014331;2006-06-24;1;1014331;1000001
1014332;2006-06-24;1;1014332;1000001
1014333;2006-06-24;1;1014333;1000001
1014334;2006-06-24;1;1014334;1000001
1014335;2006-06-24;1;1014335;1000001
1014336;2006-06-24;1;1014336;1000001
1014337;2006-06-24;1;1014337;1000001
1014338;2006-06-24;1;1014338;1000001
1014339;2006-06-24;1;1014339;1000001
1014340;2006-06-24;1;1014340;1000001
1014342;2006-06-24;1;1014342;1000001
1014344;2006-06-24;1;1014344;1000001
1014345;2006-06-24;1;1014345;1000001
1014346;2006-06-24;1;1014346;1000001
1014347;2006-06-24;1;1014347;1000001
1014348;2006-06-24;1;1014348;1000001
1014349;2006-06-24;1;1014349;1000001
1014350;2006-06-24;1;1014350;1000001
1014351;2006-06-24;1;1014351;1000001
1014352;2006-06-24;1;1014352;1000001
1014353;2006-06-24;1;1014353;1000001
1014354;2006-06-24;1;1014354;1000001
1014355;2006-06-24;1;1014355;1000001
1014356;2006-06-24;1;1014356;1000001
1014357;2006-06-24;1;1014357;1000001
1014358;2006-06-24;1;1014358;1000001
1014359;2006-06-24;1;1014359;1000001
1014360;2006-06-24;1;1014360;1000001
1014361;2006-06-24;1;1014361;1000001
1014362;2006-06-24;1;1014362;1000001
1014363;2006-06-24;1;1014363;1000001
1014364;2006-06-24;1;1014364;1000001
1014365;2006-06-24;1;1014365;1000001
1014366;2006-06-24;1;1014366;1000001
1014367;2006-06-24;1;1014367;1000001
1014368;2006-06-24;1;1014368;1000001
1014369;2006-06-24;1;1014369;1000001
1014370;2006-06-24;1;1014370;1000001
1014371;2006-06-24;1;1014371;1000001
1014372;2006-06-24;1;1014372;1000001
1014373;2006-06-24;1;1014373;1000001
1014374;2006-06-24;1;1014374;1000001
1014375;2006-06-24;1;1014375;1000001
1014376;2006-06-24;1;1014376;1000001
1014377;2006-06-24;1;1014377;1000001
1014378;2006-06-24;1;1014378;1000001
1014379;2006-06-24;1;1014379;1000001
1014380;2006-06-24;1;1014380;1000001
1014381;2006-06-24;1;1014381;1000001
1014382;2006-06-24;1;1014382;1000001
1014383;2006-06-24;1;1014383;1000001
1014384;2006-06-24;1;1014384;1000001
1014385;2006-06-24;1;1014385;1000001
1014386;2006-06-24;1;1014386;1000001
1014387;2006-06-24;1;1014387;1000001
1014388;2006-06-24;1;1014388;1000001
1014389;2006-06-24;1;1014389;1000001
1014390;2006-06-24;1;1014390;1000001
1014391;2006-06-24;1;1014391;1000001
1014392;2006-06-24;1;1014392;1000001
1014393;2006-06-24;1;1014393;1000001
1014394;2006-06-24;1;1014394;1000001
1014395;2006-06-24;1;1014395;1000001
1014396;2006-06-24;1;1014396;1000001
1014397;2006-06-24;1;1014397;1000001
1014398;2006-06-24;1;1014398;1000001
1014399;2006-06-24;1;1014399;1000001
1014400;2006-06-24;1;1014400;1000001
1014401;2006-06-24;1;1014401;1000001
1014402;2006-06-24;1;1014402;1000001
1014403;2006-06-24;1;1014403;1000001
1014404;2006-06-24;1;1014404;1000001
1014405;2006-06-24;1;1014405;1000001
1014406;2006-06-24;1;1014406;1000001
1014407;2006-06-24;1;1014407;1000001
1014408;2006-06-24;1;1014408;1000001
1014409;2006-06-24;1;1014409;1000001
1014410;2006-06-24;1;1014410;1000001
1014411;2006-06-24;1;1014411;1000001
1014412;2006-06-24;1;1014412;1000001
1014413;2006-06-24;1;1014413;1000001
1014414;2006-06-24;1;1014414;1000001
1014415;2006-06-24;1;1014415;1000001
1014416;2006-06-24;1;1014416;1000001
1014417;2006-06-24;1;1014417;1000001
1014418;2006-06-24;1;1014418;1000001
1014419;2006-06-24;1;1014419;1000001
1014420;2006-06-24;1;1014420;1000001
1014421;2006-06-24;1;1014421;1000001
1014422;2006-06-24;1;1014422;1000001
1014423;2006-06-24;1;1014423;1000001
1014424;2006-06-24;1;1014424;1000001
1014425;2006-06-24;1;1014425;1000001
1014426;2006-06-24;1;1014426;1000001
1014427;2006-06-24;1;1014427;1000001
1014428;2006-06-24;1;1014428;1000001
1014429;2006-06-24;1;1014429;1000001
1014430;2006-06-24;1;1014430;1000001
1014431;2006-06-24;1;1014431;1000001
1014432;2006-06-24;1;1014432;1000001
1014433;2006-06-24;1;1014433;1000001
1014434;2006-06-24;1;1014434;1000001
1014435;2006-06-24;1;1014435;1000001
1014436;2006-06-24;1;1014436;1000001
1014437;2006-06-24;1;1014437;1000001
1014438;2006-06-24;1;1014438;1000001
1014439;2006-06-24;1;1014439;1000001
1014440;2006-06-24;1;1014440;1000001
1014441;2006-06-24;1;1014441;1000001
1014442;2006-06-24;1;1014442;1000001
1014443;2006-06-24;1;1014443;1000001
1014444;2006-06-24;1;1014444;1000001
1014445;2006-06-24;1;1014445;1000001
1014446;2006-06-24;1;1014446;1000001
1014447;2006-06-24;1;1014447;1000001
1014448;2006-06-24;1;1014448;1000001
1014449;2006-06-24;1;1014449;1000001
1014450;2006-06-24;1;1014450;1000001
1014451;2006-06-24;1;1014451;1000001
1014452;2006-06-24;1;1014452;1000001
1014453;2006-06-24;1;1014453;1000001
1014454;2006-06-24;1;1014454;1000001
1014455;2006-06-24;1;1014455;1000001
1014456;2006-06-24;1;1014456;1000001
1014457;2006-06-24;1;1014457;1000001
1014458;2006-06-24;1;1014458;1000001
1014459;2006-06-24;1;1014459;1000001
1014460;2006-06-24;1;1014460;1000001
1014461;2006-06-24;1;1014461;1000001
1014462;2006-06-24;1;1014462;1000001
1014463;2006-06-24;1;1014463;1000001
1014464;2006-06-24;1;1014464;1000001
1014465;2006-06-24;1;1014465;1000001
1014466;2006-06-24;1;1014466;1000001
1014467;2006-06-24;1;1014467;1000001
1014468;2006-06-24;1;1014468;1000001
1014469;2006-06-24;1;1014469;1000001
1014470;2006-06-24;1;1014470;1000001
1014471;2006-06-24;1;1014471;1000001
1014472;2006-06-24;1;1014472;1000001
1014473;2006-06-24;1;1014473;1000001
1014474;2006-06-24;1;1014474;1000001
1014475;2006-06-24;1;1014475;1000001
1014476;2006-06-24;1;1014476;1000001
1014477;2006-06-24;1;1014477;1000001
1014478;2006-06-24;1;1014478;1000001
1014479;2006-06-24;1;1014479;1000001
1014480;2006-06-24;1;1014480;1000001
1014481;2006-06-24;1;1014481;1000001
1014482;2006-06-24;1;1014482;1000001
1014483;2006-06-24;1;1014483;1000001
1014484;2006-06-24;1;1014484;1000001
1014485;2006-06-24;1;1014485;1000001
1014486;2006-06-24;1;1014486;1000001
1014487;2006-06-24;1;1014487;1000001
1014488;2006-06-24;1;1014488;1000001
1014489;2006-06-24;1;1014489;1000001
1014490;2006-06-24;1;1014490;1000001
1014491;2006-06-24;1;1014491;1000001
1014492;2006-06-24;1;1014492;1000001
1014493;2006-06-24;1;1014493;1000001
1014494;2006-06-24;1;1014494;1000001
1014495;2006-06-24;1;1014495;1000001
1014496;2006-06-24;1;1014496;1000001
1014497;2006-06-24;1;1014497;1000001
1014498;2006-06-24;1;1014498;1000001
1014499;2006-06-24;1;1014499;1000001
1014500;2006-06-24;1;1014500;1000001
1014501;2006-06-24;1;1014501;1000001
1014502;2006-06-24;1;1014502;1000001
1014503;2006-06-24;1;1014503;1000001
1014504;2006-06-24;1;1014504;1000001
1014505;2006-06-24;1;1014505;1000001
1014506;2006-06-24;1;1014506;1000001
1014507;2006-06-24;1;1014507;1000001
1014508;2006-06-24;1;1014508;1000001
1014509;2006-06-24;1;1014509;1000001
1014510;2006-06-24;1;1014510;1000001
1014511;2006-06-24;1;1014511;1000001
1014512;2006-06-24;1;1014512;1000001
1014513;2006-06-24;1;1014513;1000001
1014514;2006-06-24;1;1014514;1000001
1014515;2006-06-24;1;1014515;1000001
1014516;2006-06-24;1;1014516;1000001
1014517;2006-06-24;1;1014517;1000001
1014518;2006-06-24;1;1014518;1000001
1014519;2006-06-24;1;1014519;1000001
1014520;2006-06-24;1;1014520;1000001
1014521;2006-06-24;1;1014521;1000001
1014522;2006-06-24;1;1014522;1000001
1014523;2006-06-24;1;1014523;1000001
1014524;2006-06-24;1;1014524;1000001
1014525;2006-06-24;1;1014525;1000001
1014526;2006-06-24;1;1014526;1000001
1014527;2006-06-24;1;1014527;1000001
1014528;2006-06-24;1;1014528;1000001
1014529;2006-06-24;1;1014529;1000001
1014530;2006-06-24;1;1014530;1000001
1014531;2006-06-24;1;1014531;1000001
1014532;2006-06-24;1;1014532;1000001
1014533;2006-06-24;1;1014533;1000001
1014534;2006-06-24;1;1014534;1000001
1014535;2006-06-24;1;1014535;1000001
1014536;2006-06-24;1;1014536;1000001
1014537;2006-06-24;1;1014537;1000001
1014538;2006-06-24;1;1014538;1000001
1014539;2006-06-24;1;1014539;1000001
1014541;2006-06-30;1;1014540;1000001
1014543;2006-06-30;1;1014541;1000001
1014551;2006-07-03;1;1014545;1000001
1014553;2006-07-03;1;1014546;1000001
1014555;2006-07-04;1;1014547;1000001
1014558;2006-07-04;1;1014549;1000001
1014561;2006-07-04;1;1014550;1000001
1014565;2006-07-04;1;1014552;1000001
1014567;2006-07-05;1;1014553;1000001
1014569;2006-07-05;1;1014554;1000001
1014571;2006-07-05;1;1014555;1000001
1014573;2006-07-05;1;1014556;1000001
1014575;2006-07-05;1;1014557;1000001
1014577;2006-07-05;1;1014558;1000001
1014579;2006-07-05;1;1014559;1000001
1014580;2006-07-06;1;1014560;1000001
1014583;2006-07-06;1;1014561;1000001
1014585;2006-07-06;1;1014562;1000001
1014587;2006-07-06;1;1014563;1000001
1014589;2006-07-10;1;1014564;1000001
1014591;2006-07-10;1;1014565;1000001
1014593;2006-07-10;1;1014566;1000001
1014595;2006-07-10;1;1014567;1000001
1014597;2006-07-10;1;1014568;1000001
1014599;2006-07-10;1;1014569;1000001
1014601;2006-07-10;1;1014570;1000001
1014603;2006-07-10;1;1014571;1000001
1014607;2006-07-10;1;1014573;1000001
1014609;2006-07-10;1;1014574;1000001
1014611;2006-07-10;1;1014575;1000001
1014613;2006-07-10;1;1014576;1000001
1014615;2006-07-10;1;1014577;1000001
1014617;2006-07-12;1;1014578;1000001
1014619;2006-07-12;1;1014579;1000001
1014621;2006-07-12;1;1014580;1000001
1014623;2006-07-12;1;1014581;1000001
1014625;2006-07-13;1;1014582;1000001
